"ï..creation_date","line_number","quantity","org_id","ITEM_KEY","invoice_date","Line.Net.Sales...Local","Line.Net.Sales","line_total_cost_functional","line_total_cost_corp","Line.Prime.Cost...Local","Line.Prime.Cost","corp_exch","map_corp_exch","functionalcurr","Line.Gross.Sales...Local","Line.Gross.Sales","Line.Total.Discount...Local","Line.Total.Discount","transactionalcurrency","standardpricelistcurr","dsn","CUSTOMER_KEY","service_type","invoice_number","ORDER_NUMBER","ORDER_TYPE_ID","SourceTable","ORDER_STATUS","EM_KEY","Operational_Revenue","Operational_Revenue_Corp","Operational_Prime_Cost","Operational_Prime_Cost_corp","Operational_standard_cost","Operational_standard_cost_Corp","BMS.Order.Type.Code","Item.Number","Item.Description","User.Item.Type","BRAND_FRANCHISE_PRODUCT","PRICE_GROUP","CUSTOMER_NAME","CUSTOMER_NUMBER","CUSTOMER_TYPE","POSTAL_CODE","STATE","COUNTRY","INTERNAL_CUSTOMER_FLAG","BMS.Receivable.Type.Code","ï..creation_date.1","line_number.1","quantity.1","org_id.1","ITEM_KEY.1","invoice_date.1","Line.Net.Sales...Local.1","Line.Net.Sales.1","line_total_cost_functional.1","line_total_cost_corp.1","Line.Prime.Cost...Local.1","Line.Prime.Cost.1","corp_exch.1","map_corp_exch.1","functionalcurr.1","Line.Gross.Sales...Local.1","Line.Gross.Sales.1","Line.Total.Discount...Local.1","Line.Total.Discount.1","transactionalcurrency.1","standardpricelistcurr.1","dsn.1","CUSTOMER_KEY.1","service_type.1","invoice_number.1","ORDER_NUMBER.1","ORDER_TYPE_ID.1","SourceTable.1","ORDER_STATUS.1","EM_KEY.1","Operational_Revenue.1","Operational_Revenue_Corp.1","Operational_Prime_Cost.1","Operational_Prime_Cost_corp.1","Operational_standard_cost.1","Operational_standard_cost_Corp.1","BMS.Order.Type.Code.1","Item.Number.1","Item.Description.1","User.Item.Type.1","BRAND_FRANCHISE_PRODUCT.1","PRICE_GROUP.1","CUSTOMER_NAME.1","CUSTOMER_NUMBER.1","CUSTOMER_TYPE.1","POSTAL_CODE.1","STATE.1","COUNTRY.1","INTERNAL_CUSTOMER_FLAG.1","BMS.Receivable.Type.Code.1"
1,17,1,46,464,1,0,0,0,0,0,0,0.772021925,0.772021925,1,0,0,0,0,1,1,9,60,2,35143,73743,18,2,2,-1,0,0,0,0,0,0,1,342,310,137,11,7,189,59,1,131,35,1,1,1,1,17,1,46,464,1,0,0,0,0,0,0,0.772021925,0.772021925,1,0,0,0,0,1,1,9,60,2,35143,73743,18,2,2,-1,0,0,0,0,0,0,1,342,310,137,11,7,189,59,1,131,35,1,1,1
1,15,1,46,344,1,0,0,0,0,0,0,0.772021925,0.772021925,1,0,0,0,0,1,1,9,60,2,35143,73743,18,2,2,-1,0,0,0,0,0,0,1,256,292,137,11,7,189,59,1,131,35,1,1,1,1,15,1,46,344,1,0,0,0,0,0,0,0.772021925,0.772021925,1,0,0,0,0,1,1,9,60,2,35143,73743,18,2,2,-1,0,0,0,0,0,0,1,256,292,137,11,7,189,59,1,131,35,1,1,1
1,5,1,46,170,1,0,0,0,0,0,0,0.772021925,0.772021925,1,0,0,0,0,1,1,9,60,2,35143,73743,18,2,2,-1,0,0,0,0,0,0,1,129,72,33,10,2,189,59,1,131,35,1,1,1,1,5,1,46,170,1,0,0,0,0,0,0,0.772021925,0.772021925,1,0,0,0,0,1,1,9,60,2,35143,73743,18,2,2,-1,0,0,0,0,0,0,1,129,72,33,10,2,189,59,1,131,35,1,1,1
1,10,2,36,35,1,37.98,37.98,31.92,31.92,31.92,31.92,1,1,2,46.94,46.94,15.02,15.02,2,2,7,167,2,21914,1104466,4,2,2,-1,37.98,37.98,31.92,31.92,31.92,31.92,1,30,174,110,10,7,119,167,11,154,3,2,1,11,1,10,2,36,35,1,37.98,37.98,31.92,31.92,31.92,31.92,1,1,2,46.94,46.94,15.02,15.02,2,2,7,167,2,21914,1104466,4,2,2,-1,37.98,37.98,31.92,31.92,31.92,31.92,1,30,174,110,10,7,119,167,11,154,3,2,1,11
1,5,4,36,33,1,28.96,28.96,24.32,24.32,24.32,24.32,1,1,2,35.8,35.8,11.48,11.48,2,2,7,167,2,21914,1104466,4,2,2,-1,28.96,28.96,24.32,24.32,24.32,24.32,1,28,175,110,10,7,119,167,11,154,3,2,1,11,1,5,4,36,33,1,28.96,28.96,24.32,24.32,24.32,24.32,1,1,2,35.8,35.8,11.48,11.48,2,2,7,167,2,21914,1104466,4,2,2,-1,28.96,28.96,24.32,24.32,24.32,24.32,1,28,175,110,10,7,119,167,11,154,3,2,1,11
1,13,1,36,97,1,463.65,463.65,341.77,341.77,341.77,341.77,1,1,2,608.36,608.36,266.59,266.59,2,2,7,167,2,21914,1104466,4,2,2,-1,463.65,463.65,341.77,341.77,341.77,341.77,1,77,257,110,10,7,119,167,11,154,3,2,1,11,1,13,1,36,97,1,463.65,463.65,341.77,341.77,341.77,341.77,1,1,2,608.36,608.36,266.59,266.59,2,2,7,167,2,21914,1104466,4,2,2,-1,463.65,463.65,341.77,341.77,341.77,341.77,1,77,257,110,10,7,119,167,11,154,3,2,1,11
1,14,0,36,97,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,7,167,2,21914,1104466,4,2,2,-1,0,0,0,0,0,0,1,77,257,110,10,7,119,167,11,154,3,2,1,11,1,14,0,36,97,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,7,167,2,21914,1104466,4,2,2,-1,0,0,0,0,0,0,1,77,257,110,10,7,119,167,11,154,3,2,1,11
1,17,1,36,74,1,284.82,284.82,234.65,234.65,234.65,234.65,1,1,2,405.94,405.94,171.29,171.29,2,2,7,167,2,21914,1104466,4,2,2,-1,284.82,284.82,234.65,234.65,234.65,234.65,1,58,159,110,10,7,119,167,11,154,3,2,1,11,1,17,1,36,74,1,284.82,284.82,234.65,234.65,234.65,234.65,1,1,2,405.94,405.94,171.29,171.29,2,2,7,167,2,21914,1104466,4,2,2,-1,284.82,284.82,234.65,234.65,234.65,234.65,1,58,159,110,10,7,119,167,11,154,3,2,1,11
1,4,4,36,42,1,57.88,57.88,48.64,48.64,48.64,48.64,1,1,2,71.52,71.52,22.88,22.88,2,2,7,167,2,21914,1104466,4,2,2,-1,57.88,57.88,48.64,48.64,48.64,48.64,1,36,165,110,10,7,119,167,11,154,3,2,1,11,1,4,4,36,42,1,57.88,57.88,48.64,48.64,48.64,48.64,1,1,2,71.52,71.52,22.88,22.88,2,2,7,167,2,21914,1104466,4,2,2,-1,57.88,57.88,48.64,48.64,48.64,48.64,1,36,165,110,10,7,119,167,11,154,3,2,1,11
1,15,2,36,3,1,86.3,86.3,64.72,64.72,64.72,64.72,1,1,2,113.26,113.26,48.54,48.54,2,2,7,167,2,21914,1104466,4,2,2,-1,86.3,86.3,64.72,64.72,64.72,64.72,1,3,271,99,10,7,119,167,11,154,3,2,1,11,1,15,2,36,3,1,86.3,86.3,64.72,64.72,64.72,64.72,1,1,2,113.26,113.26,48.54,48.54,2,2,7,167,2,21914,1104466,4,2,2,-1,86.3,86.3,64.72,64.72,64.72,64.72,1,3,271,99,10,7,119,167,11,154,3,2,1,11
1,7,4,36,223,1,274.36,274.36,226.04,226.04,226.04,226.04,1,1,2,391.04,391.04,165,165,2,2,7,167,2,21914,1104466,4,2,2,-1,274.36,274.36,226.04,226.04,226.04,226.04,1,171,264,110,10,7,119,167,11,154,3,2,1,11,1,7,4,36,223,1,274.36,274.36,226.04,226.04,226.04,226.04,1,1,2,391.04,391.04,165,165,2,2,7,167,2,21914,1104466,4,2,2,-1,274.36,274.36,226.04,226.04,226.04,226.04,1,171,264,110,10,7,119,167,11,154,3,2,1,11
1,8,4,36,188,1,53.48,53.48,44.08,44.08,44.08,44.08,1,1,2,76.24,76.24,32.16,32.16,2,2,7,167,2,21914,1104466,4,2,2,-1,53.48,53.48,44.08,44.08,44.08,44.08,1,145,177,110,10,7,119,167,11,154,3,2,1,11,1,8,4,36,188,1,53.48,53.48,44.08,44.08,44.08,44.08,1,1,2,76.24,76.24,32.16,32.16,2,2,7,167,2,21914,1104466,4,2,2,-1,53.48,53.48,44.08,44.08,44.08,44.08,1,145,177,110,10,7,119,167,11,154,3,2,1,11
1,1,1,36,364,1,46.36,46.36,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,167,1,21914,1104466,4,1,1,-1,46.36,46.36,0,0,0,0,1,267,180,85,10,2,119,167,11,154,3,2,1,11,1,1,1,36,364,1,46.36,46.36,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,167,1,21914,1104466,4,1,1,-1,46.36,46.36,0,0,0,0,1,267,180,85,10,2,119,167,11,154,3,2,1,11
1,3,6,36,222,1,268.32,268.32,221.04,221.04,221.04,221.04,1,1,2,382.38,382.38,161.34,161.34,2,2,7,167,2,21914,1104466,4,2,2,-1,268.32,268.32,221.04,221.04,221.04,221.04,1,170,264,98,10,7,119,167,11,154,3,2,1,11,1,3,6,36,222,1,268.32,268.32,221.04,221.04,221.04,221.04,1,1,2,382.38,382.38,161.34,161.34,2,2,7,167,2,21914,1104466,4,2,2,-1,268.32,268.32,221.04,221.04,221.04,221.04,1,170,264,98,10,7,119,167,11,154,3,2,1,11
1,18,1,36,73,1,268.41,268.41,221.14,221.14,221.14,221.14,1,1,2,382.56,382.56,161.42,161.42,2,2,7,167,2,21914,1104466,4,2,2,-1,268.41,268.41,221.14,221.14,221.14,221.14,1,57,158,110,10,7,119,167,11,154,3,2,1,11,1,18,1,36,73,1,268.41,268.41,221.14,221.14,221.14,221.14,1,1,2,382.56,382.56,161.42,161.42,2,2,7,167,2,21914,1104466,4,2,2,-1,268.41,268.41,221.14,221.14,221.14,221.14,1,57,158,110,10,7,119,167,11,154,3,2,1,11
1,16,1,36,127,1,2543,2543,1871,1871,1871,1871,1,1,2,3390,3390,1519,1519,2,2,7,167,2,21914,1104466,4,2,2,-1,2543,2543,1871,1871,1871,1871,1,89,44,125,10,2,119,167,11,154,3,2,1,11,1,16,1,36,127,1,2543,2543,1871,1871,1871,1871,1,1,2,3390,3390,1519,1519,2,2,7,167,2,21914,1104466,4,2,2,-1,2543,2543,1871,1871,1871,1871,1,89,44,125,10,2,119,167,11,154,3,2,1,11
1,11,2,36,43,1,35.08,35.08,29.48,29.48,29.48,29.48,1,1,2,43.34,43.34,13.86,13.86,2,2,7,167,2,21914,1104466,4,2,2,-1,35.08,35.08,29.48,29.48,29.48,29.48,1,37,164,110,10,7,119,167,11,154,3,2,1,11,1,11,2,36,43,1,35.08,35.08,29.48,29.48,29.48,29.48,1,1,2,43.34,43.34,13.86,13.86,2,2,7,167,2,21914,1104466,4,2,2,-1,35.08,35.08,29.48,29.48,29.48,29.48,1,37,164,110,10,7,119,167,11,154,3,2,1,11
1,6,2,36,146,1,14.62,14.62,12.04,12.04,12.04,12.04,1,1,2,20.84,20.84,8.8,8.8,2,2,7,167,2,21914,1104466,4,2,2,-1,14.62,14.62,12.04,12.04,12.04,12.04,1,106,100,110,10,7,119,167,11,154,3,2,1,11,1,6,2,36,146,1,14.62,14.62,12.04,12.04,12.04,12.04,1,1,2,20.84,20.84,8.8,8.8,2,2,7,167,2,21914,1104466,4,2,2,-1,14.62,14.62,12.04,12.04,12.04,12.04,1,106,100,110,10,7,119,167,11,154,3,2,1,11
1,2,0,36,67,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,7,167,2,21914,1104466,4,2,2,-1,0,0,0,0,0,0,1,51,141,110,10,7,119,167,11,154,3,2,1,11,1,2,0,36,67,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,7,167,2,21914,1104466,4,2,2,-1,0,0,0,0,0,0,1,51,141,110,10,7,119,167,11,154,3,2,1,11
1,12,4,36,51,1,69.16,69.16,58.12,58.12,58.12,58.12,1,1,2,85.48,85.48,27.36,27.36,2,2,7,167,2,21914,1104466,4,2,2,-1,69.16,69.16,58.12,58.12,58.12,58.12,1,45,173,110,10,7,119,167,11,154,3,2,1,11,1,12,4,36,51,1,69.16,69.16,58.12,58.12,58.12,58.12,1,1,2,85.48,85.48,27.36,27.36,2,2,7,167,2,21914,1104466,4,2,2,-1,69.16,69.16,58.12,58.12,58.12,58.12,1,45,173,110,10,7,119,167,11,154,3,2,1,11
1,9,6,36,202,1,295.2,295.2,243.24,243.24,243.24,243.24,1,1,2,420.78,420.78,177.54,177.54,2,2,7,167,2,21914,1104466,4,2,2,-1,295.2,295.2,243.24,243.24,243.24,243.24,1,158,207,110,10,7,119,167,11,154,3,2,1,11,1,9,6,36,202,1,295.2,295.2,243.24,243.24,243.24,243.24,1,1,2,420.78,420.78,177.54,177.54,2,2,7,167,2,21914,1104466,4,2,2,-1,295.2,295.2,243.24,243.24,243.24,243.24,1,158,207,110,10,7,119,167,11,154,3,2,1,11
1,1,1,30,316,1,8700,8700,7395,7395,7395,7395,1,1,2,7395,7395,0,0,2,2,7,171,2,22178,184897,25,2,2,-1,8700,8700,7395,7395,7395,7395,1,234,116,61,10,2,46,171,14,58,6,2,1,14,1,1,1,30,316,1,8700,8700,7395,7395,7395,7395,1,1,2,7395,7395,0,0,2,2,7,171,2,22178,184897,25,2,2,-1,8700,8700,7395,7395,7395,7395,1,234,116,61,10,2,46,171,14,58,6,2,1,14
1,1,1,3,260,1,4169,4169,3439,3439,3439,3439,1,1,2,5732,5732,2293,2293,2,2,1,15,2,11727,10046,44,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,88,10,2,40,14,3,143,8,2,1,3,1,1,1,3,260,1,4169,4169,3439,3439,3439,3439,1,1,2,5732,5732,2293,2293,2,2,1,15,2,11727,10046,44,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,88,10,2,40,14,3,143,8,2,1,3
1,1,1,45,142,1,5005.8,3864.587354,3365,2597.853779,3365,2597.853779,0.772021925,0.772021925,1,3365,2597.853779,0,0,1,1,9,159,2,62465,165584,9,2,2,-1,5005.8,3864.587354,3365,2597.853779,3365,2597.853779,1,102,218,153,10,2,178,159,10,106,38,1,1,10,1,1,1,45,142,1,5005.8,3864.587354,3365,2597.853779,3365,2597.853779,0.772021925,0.772021925,1,3365,2597.853779,0,0,1,1,9,159,2,62465,165584,9,2,2,-1,5005.8,3864.587354,3365,2597.853779,3365,2597.853779,1,102,218,153,10,2,178,159,10,106,38,1,1,10
1,3,1,22,253,1,2584.42,2584.42,2455,2455,2455,2455,1,1,2,4092,4092,1637,1637,2,2,4,52,2,34899,380168,47,2,2,-1,2584.42,2584.42,2455,2455,2455,2455,1,186,109,88,10,5,113,51,3,122,32,2,1,3,1,3,1,22,253,1,2584.42,2584.42,2455,2455,2455,2455,1,1,2,4092,4092,1637,1637,2,2,4,52,2,34899,380168,47,2,2,-1,2584.42,2584.42,2455,2455,2455,2455,1,186,109,88,10,5,113,51,3,122,32,2,1,3
1,2,1,22,253,1,2584.42,2584.42,2455,2455,2455,2455,1,1,2,4092,4092,1637,1637,2,2,4,52,2,34899,380168,47,2,2,-1,2584.42,2584.42,2455,2455,2455,2455,1,186,109,88,10,5,113,51,3,122,32,2,1,3,1,2,1,22,253,1,2584.42,2584.42,2455,2455,2455,2455,1,1,2,4092,4092,1637,1637,2,2,4,52,2,34899,380168,47,2,2,-1,2584.42,2584.42,2455,2455,2455,2455,1,186,109,88,10,5,113,51,3,122,32,2,1,3
1,1,1,22,253,1,2584.42,2584.42,2455,2455,2455,2455,1,1,2,4092,4092,1637,1637,2,2,4,52,2,34899,380168,47,2,2,-1,2584.42,2584.42,2455,2455,2455,2455,1,186,109,88,10,5,113,51,3,122,32,2,1,3,1,1,1,22,253,1,2584.42,2584.42,2455,2455,2455,2455,1,1,2,4092,4092,1637,1637,2,2,4,52,2,34899,380168,47,2,2,-1,2584.42,2584.42,2455,2455,2455,2455,1,186,109,88,10,5,113,51,3,122,32,2,1,3
1,4,1,22,249,1,3569.45,3569.45,2945,2945,2945,2945,1,1,2,4908,4908,1963,1963,2,2,4,52,2,34899,380168,47,2,2,-1,3569.45,3569.45,2945,2945,2945,2945,1,184,112,88,10,5,113,51,3,122,32,2,1,3,1,4,1,22,249,1,3569.45,3569.45,2945,2945,2945,2945,1,1,2,4908,4908,1963,1963,2,2,4,52,2,34899,380168,47,2,2,-1,3569.45,3569.45,2945,2945,2945,2945,1,184,112,88,10,5,113,51,3,122,32,2,1,3
1,1,1,12,257,1,22768,22768,19351.95,19351.95,19351.95,19351.95,1,1,2,0,0,-19351.95,-19351.95,2,2,3,84,2,2304,346355,46,2,2,-1,22768,22768,19351.95,19351.95,19351.95,19351.95,1,189,105,75,10,3,117,83,4,69,43,2,1,4,1,1,1,12,257,1,22768,22768,19351.95,19351.95,19351.95,19351.95,1,1,2,0,0,-19351.95,-19351.95,2,2,3,84,2,2304,346355,46,2,2,-1,22768,22768,19351.95,19351.95,19351.95,19351.95,1,189,105,75,10,3,117,83,4,69,43,2,1,4
1,1,1,12,255,1,12500,12500,10624.83,10624.83,10624.83,10624.83,1,1,2,0,0,-10624.83,-10624.83,2,2,3,84,2,2302,346353,46,2,2,-1,12500,12500,10624.83,10624.83,10624.83,10624.83,1,187,122,75,10,3,117,83,4,69,43,2,1,4,1,1,1,12,255,1,12500,12500,10624.83,10624.83,10624.83,10624.83,1,1,2,0,0,-10624.83,-10624.83,2,2,3,84,2,2302,346353,46,2,2,-1,12500,12500,10624.83,10624.83,10624.83,10624.83,1,187,122,75,10,3,117,83,4,69,43,2,1,4
1,6,1,22,249,1,3569.45,3569.45,2945,2945,2945,2945,1,1,2,4908,4908,1963,1963,2,2,4,52,2,34899,380168,47,2,2,-1,3569.45,3569.45,2945,2945,2945,2945,1,184,112,88,10,5,113,51,3,122,32,2,1,3,1,6,1,22,249,1,3569.45,3569.45,2945,2945,2945,2945,1,1,2,4908,4908,1963,1963,2,2,4,52,2,34899,380168,47,2,2,-1,3569.45,3569.45,2945,2945,2945,2945,1,184,112,88,10,5,113,51,3,122,32,2,1,3
1,5,0,22,249,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,4,52,2,34899,380168,47,2,2,-1,0,0,0,0,0,0,1,184,112,88,10,5,113,51,3,122,32,2,1,3,1,5,0,22,249,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,4,52,2,34899,380168,47,2,2,-1,0,0,0,0,0,0,1,184,112,88,10,5,113,51,3,122,32,2,1,3
1,8,1,22,216,1,599.48,599.48,557,557,557,557,1,1,2,1092,1092,535,535,2,2,4,52,2,34899,380168,47,2,2,-1,599.48,599.48,557,557,557,557,1,166,268,88,10,5,113,51,3,122,32,2,1,3,1,8,1,22,216,1,599.48,599.48,557,557,557,557,1,1,2,1092,1092,535,535,2,2,4,52,2,34899,380168,47,2,2,-1,599.48,599.48,557,557,557,557,1,166,268,88,10,5,113,51,3,122,32,2,1,3
1,9,1,22,216,1,599.48,599.48,557,557,557,557,1,1,2,1092,1092,535,535,2,2,4,52,2,34899,380168,47,2,2,-1,599.48,599.48,557,557,557,557,1,166,268,88,10,5,113,51,3,122,32,2,1,3,1,9,1,22,216,1,599.48,599.48,557,557,557,557,1,1,2,1092,1092,535,535,2,2,4,52,2,34899,380168,47,2,2,-1,599.48,599.48,557,557,557,557,1,166,268,88,10,5,113,51,3,122,32,2,1,3
1,7,1,22,216,1,599.48,599.48,557,557,557,557,1,1,2,1092,1092,535,535,2,2,4,52,2,34899,380168,47,2,2,-1,599.48,599.48,557,557,557,557,1,166,268,88,10,5,113,51,3,122,32,2,1,3,1,7,1,22,216,1,599.48,599.48,557,557,557,557,1,1,2,1092,1092,535,535,2,2,4,52,2,34899,380168,47,2,2,-1,599.48,599.48,557,557,557,557,1,166,268,88,10,5,113,51,3,122,32,2,1,3
1,10,1,22,216,1,599.48,599.48,557,557,557,557,1,1,2,1092,1092,535,535,2,2,4,52,2,34899,380168,47,2,2,-1,599.48,599.48,557,557,557,557,1,166,268,88,10,5,113,51,3,122,32,2,1,3,1,10,1,22,216,1,599.48,599.48,557,557,557,557,1,1,2,1092,1092,535,535,2,2,4,52,2,34899,380168,47,2,2,-1,599.48,599.48,557,557,557,557,1,166,268,88,10,5,113,51,3,122,32,2,1,3
1,2,1,12,5,1,27,27,32.01,32.01,32.01,32.01,1,1,2,53.35,53.35,21.34,21.34,2,2,3,98,2,2273,346272,31,2,2,-1,27,27,32.01,32.01,32.01,32.01,1,4,161,137,8,7,49,97,4,190,43,2,1,4,1,2,1,12,5,1,27,27,32.01,32.01,32.01,32.01,1,1,2,53.35,53.35,21.34,21.34,2,2,3,98,2,2273,346272,31,2,2,-1,27,27,32.01,32.01,32.01,32.01,1,4,161,137,8,7,49,97,4,190,43,2,1,4
1,4,1,12,52,1,3.06,3.06,2.52,2.52,2.52,2.52,1,1,2,2.52,2.52,0,0,2,2,3,98,2,2273,346272,31,2,2,-1,3.06,3.06,2.52,2.52,2.52,2.52,1,46,138,110,10,7,49,97,4,190,43,2,1,4,1,4,1,12,52,1,3.06,3.06,2.52,2.52,2.52,2.52,1,1,2,2.52,2.52,0,0,2,2,3,98,2,2273,346272,31,2,2,-1,3.06,3.06,2.52,2.52,2.52,2.52,1,46,138,110,10,7,49,97,4,190,43,2,1,4
1,3,1,12,14,1,9,9,6.93,6.93,6.93,6.93,1,1,2,11.55,11.55,4.62,4.62,2,2,3,98,2,2273,346272,31,2,2,-1,9,9,6.93,6.93,6.93,6.93,1,11,305,137,8,7,49,97,4,190,43,2,1,4,1,3,1,12,14,1,9,9,6.93,6.93,6.93,6.93,1,1,2,11.55,11.55,4.62,4.62,2,2,3,98,2,2273,346272,31,2,2,-1,9,9,6.93,6.93,6.93,6.93,1,11,305,137,8,7,49,97,4,190,43,2,1,4
1,5,1,12,88,1,26.86,26.86,19.8,19.8,19.8,19.8,1,1,2,19.8,19.8,0,0,2,2,3,98,2,2273,346272,31,2,2,-1,26.86,26.86,19.8,19.8,19.8,19.8,1,71,153,98,10,7,49,97,4,190,43,2,1,4,1,5,1,12,88,1,26.86,26.86,19.8,19.8,19.8,19.8,1,1,2,19.8,19.8,0,0,2,2,3,98,2,2273,346272,31,2,2,-1,26.86,26.86,19.8,19.8,19.8,19.8,1,71,153,98,10,7,49,97,4,190,43,2,1,4
1,1,1,12,356,1,85,85,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,3,98,1,2273,346272,31,1,1,-1,85,85,0,0,0,0,1,266,148,82,10,2,49,97,4,190,43,2,1,4,1,1,1,12,356,1,85,85,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,3,98,1,2273,346272,31,1,1,-1,85,85,0,0,0,0,1,266,148,82,10,2,49,97,4,190,43,2,1,4
1,6,1,12,152,1,432,432,338.47,338.47,338.47,338.47,1,1,2,676.94,676.94,338.47,338.47,2,2,3,98,2,2273,346272,31,2,2,-1,432,432,338.47,338.47,338.47,338.47,1,112,29,137,8,7,49,97,4,190,43,2,1,4,1,6,1,12,152,1,432,432,338.47,338.47,338.47,338.47,1,1,2,676.94,676.94,338.47,338.47,2,2,3,98,2,2273,346272,31,2,2,-1,432,432,338.47,338.47,338.47,338.47,1,112,29,137,8,7,49,97,4,190,43,2,1,4
1,1,1,12,274,1,4269,4269,3329,3329,3329,3329,1,1,2,0,0,-3329,-3329,2,2,3,98,2,2273,346272,31,2,2,-1,4269,4269,3432,3432,3432,3432,1,197,291,74,10,2,49,97,4,190,43,2,1,4,1,1,1,12,274,1,4269,4269,3329,3329,3329,3329,1,1,2,0,0,-3329,-3329,2,2,3,98,2,2273,346272,31,2,2,-1,4269,4269,3432,3432,3432,3432,1,197,291,74,10,2,49,97,4,190,43,2,1,4
1,2,1,55,328,1,17088.07,17088.07,15200.15,15200.15,15200.15,15200.15,1,1,2,15200.15,15200.15,0,0,2,2,11,6,2,4559,139476,28,2,2,-1,17088.07,17088.07,15200.15,15200.15,15200.15,15200.15,1,242,187,76,10,2,70,5,4,93,48,2,1,4,1,2,1,55,328,1,17088.07,17088.07,15200.15,15200.15,15200.15,15200.15,1,1,2,15200.15,15200.15,0,0,2,2,11,6,2,4559,139476,28,2,2,-1,17088.07,17088.07,15200.15,15200.15,15200.15,15200.15,1,242,187,76,10,2,70,5,4,93,48,2,1,4
1,1,1,12,399,1,1830,1830,1555.81,1555.81,1555.81,1555.81,1,1,2,1555.81,1555.81,0,0,2,2,3,50,2,2270,346333,21,2,2,-1,1830,1830,1555.81,1555.81,1555.81,1555.81,1,295,239,131,10,2,101,49,4,67,43,2,1,4,1,1,1,12,399,1,1830,1830,1555.81,1555.81,1555.81,1555.81,1,1,2,1555.81,1555.81,0,0,2,2,3,50,2,2270,346333,21,2,2,-1,1830,1830,1555.81,1555.81,1555.81,1555.81,1,295,239,131,10,2,101,49,4,67,43,2,1,4
1,1,1,12,278,1,750,750,529.2,529.2,529.2,529.2,1,1,2,529.2,529.2,0,0,2,2,3,120,2,2289,346350,46,2,2,-1,750,750,529.2,529.2,529.2,529.2,1,201,252,98,10,7,202,120,4,180,43,2,1,4,1,1,1,12,278,1,750,750,529.2,529.2,529.2,529.2,1,1,2,529.2,529.2,0,0,2,2,3,120,2,2289,346350,46,2,2,-1,750,750,529.2,529.2,529.2,529.2,1,201,252,98,10,7,202,120,4,180,43,2,1,4
1,2,1,12,262,1,4169,4169,3439,3439,3439,3439,1,1,2,0,0,-3439,-3439,2,2,3,120,2,2289,346350,46,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,75,10,5,202,120,4,180,43,2,1,4,1,2,1,12,262,1,4169,4169,3439,3439,3439,3439,1,1,2,0,0,-3439,-3439,2,2,3,120,2,2289,346350,46,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,75,10,5,202,120,4,180,43,2,1,4
1,3,1,12,262,1,4169,4169,3439,3439,3439,3439,1,1,2,0,0,-3439,-3439,2,2,3,120,2,2289,346350,46,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,75,10,5,202,120,4,180,43,2,1,4,1,3,1,12,262,1,4169,4169,3439,3439,3439,3439,1,1,2,0,0,-3439,-3439,2,2,3,120,2,2289,346350,46,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,75,10,5,202,120,4,180,43,2,1,4
1,6,1,12,262,1,4169,4169,3439,3439,3439,3439,1,1,2,0,0,-3439,-3439,2,2,3,120,2,2289,346350,46,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,75,10,5,202,120,4,180,43,2,1,4,1,6,1,12,262,1,4169,4169,3439,3439,3439,3439,1,1,2,0,0,-3439,-3439,2,2,3,120,2,2289,346350,46,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,75,10,5,202,120,4,180,43,2,1,4
1,5,1,12,262,1,4169,4169,3439,3439,3439,3439,1,1,2,0,0,-3439,-3439,2,2,3,120,2,2289,346350,46,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,75,10,5,202,120,4,180,43,2,1,4,1,5,1,12,262,1,4169,4169,3439,3439,3439,3439,1,1,2,0,0,-3439,-3439,2,2,3,120,2,2289,346350,46,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,75,10,5,202,120,4,180,43,2,1,4
1,4,1,12,262,1,4169,4169,3439,3439,3439,3439,1,1,2,0,0,-3439,-3439,2,2,3,120,2,2289,346350,46,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,75,10,5,202,120,4,180,43,2,1,4,1,4,1,12,262,1,4169,4169,3439,3439,3439,3439,1,1,2,0,0,-3439,-3439,2,2,3,120,2,2289,346350,46,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,75,10,5,202,120,4,180,43,2,1,4
