soi_line_type_id,soi_ordered_quantity,soi_quantity_invoiced,soi_quantity,soi_line_id,soi_org_id,soi_header_id,soi_ordered_item,soi_item_key,soi_invoice_date,soi_line_net_sales_functional,soi_line_net_sales_corp,soi_line_total_cost_functional,soi_line_total_cost_corp,soi_line_prime_cost_func,soi_line_prime_cost_corp,soi_dsn,soi_customer_key,soi_ucortp,soi_invoice_number,soi_order_number,soi_order_type_id,soi_order_status,soi_lob_l1_key,soi_lob_l2_key,soi_em_key,soi_brand_franchise_product,soi_price_level_code,soi_code_desc,soi_location_code,soi_location_name,soi_location_name_city_state,soi_discount_multiplier,soi_operational_revenue,soi_operational_revenue_corp,soi_operational_prime_cost,soi_operational_prime_cost_corp,soi_operational_standard_cost,soi_operational_standard_cost_corp,soi_grosssaleslocal,soi_grosssalescorp,soi_totaldiscountlocal,soi_totaldiscountcorp,itm_item_key,itm_organization_id,itm_item.description,itm_item.number,itm_user.item.type,itm_brand_franchise_product,itm_price_group,itm_dsn,cust_customer_id,cust_customer_name,cust_customer_number,cust_customer_key,cust_customer_type,cust_city,cust_postal_code,cust_state,cust_country,cust_internal_customer_flag,cust_dsn,cust_bmsreceivabletypecode,cust_primary.segment,cust_bmspricematrixname,cust_bmsdefaultpricelevel,org_name,org_code,org_division,org_org6...branch,ord_typ_order_type_id,ord_typ_order_type,eng_em_key
3,1,1,1,11204,11,4705,641,827,41,0,0,0,0,0,0,3,2960,1,59737,670389,3,1,1,29,-1,16,10,6,4,19,19,0,0,0,0,0,0,0,3390,3390,3390,3390,827,3,1943,641,877,11,5,3,2959,702,2945,2960,10,845,104,46,2,2,3,10,20,10,21,19,11,3,19,3,41,-1
3,1,1,1,17863,20,8176,224,283,164,22.5,22.5,16.8,16.8,16.8,16.8,3,2374,21,3874,2775,28,1,8,29,-1,16,1,7,80,25,25,0,22.5,22.5,16.8,16.8,16.8,16.8,28,28,11.2,11.2,283,3,2079,224,795,11,18,3,2373,818,2361,2374,18,318,823,44,2,1,3,17,20,5,21,25,20,3,25,28,15,-1
3,1,1,1,32360,32,16820,916,1188,254,3450,3450,2981,2981,2981,2981,4,174,7,71406,176491,13,1,21,30,-1,16,1,7,806,7,7,0,3450,3450,2981,2981,2981,2981,2981,2981,0,0,1188,4,859,916,581,11,5,4,174,112,160,174,18,116,70,2,2,1,4,17,20,79,20,8,32,4,4,13,19,-1
3,1,1,1,37541,32,20475,1800,2376,65,146784,146784,74489,74489,74489,74489,4,1022,1,12,193086,4,1,1,19,-1672779337,12,4,2,806,7,7,0,146784,146784,74489,74489,74489,74489,74489,74489,0,0,2376,4,1493,1800,898,10,3,4,1022,728,1008,1022,9,153,16,39,2,2,4,9,20,12,22,8,32,4,4,4,41,-1672779337
2,1,1,1,28644,32,14502,2357,3078,95,1789,1789,1556,1556,1556,1556,4,368,26,59556,169720,34,1,35,34,-1,17,11,7,806,7,7,0,1789,1789,1556,1556,1556,1556,1556,1556,0,0,3078,4,2150,2357,1278,11,5,4,368,1030,354,368,18,726,445,51,2,1,4,17,2,79,20,8,32,4,4,34,6,-1
3,1,1,1,11695,13,4949,102,131,398,9577.77,9577.77,6576,6576,6576,6576,3,2084,32,71272,59741,41,1,12,29,-1,16,4,2,6,3,3,0,9577.77,9577.77,6576,6576,6576,6576,10960,10960,4384,4384,131,3,881,102,877,11,5,3,2083,1616,2070,2084,18,542,1513,16,2,1,3,17,20,81,21,4,13,3,7,41,33,-1
3,1,1,1,9297,1,4401,951,1229,452,3450,3450,3122,3122,3122,3122,1,2710,1,94526,312265,1,1,1,15,-1,10,11,7,3,23,23,0,3450,3450,3122,3122,3122,3122,6355,6355,3233,3233,1229,1,1201,951,877,8,5,1,2709,1521,2697,2710,18,1015,1185,14,2,1,1,17,20,79,20,23,1,1,23,1,41,-1
2,-1,-1,-1,21777,20,10344,93,124,790,-340,-340,0,0,0,0,3,2908,29,779,695,37,1,10,33,-1,17,5,3,80,25,25,0,-340,-340,0,0,0,0,0,0,0,0,124,3,23,93,23,11,5,3,2907,1800,2893,2908,3,917,1556,29,2,1,3,3,20,81,21,25,20,3,25,37,27,-1
3,1,1,1,14713,7,6238,408,530,344,3729,3729,3481,3481,3481,3481,2,3016,1,73123,97318,2,1,1,28,-1,16,3,1,26,15,15,0,3729,3729,3481,3481,3481,3481,0,0,-3481,-3481,530,2,195,408,112,11,5,2,3015,2098,3002,3016,8,710,1187,14,2,1,2,8,20,68,5,15,7,2,15,2,41,-1
2,1,1,1,27835,32,13987,1961,2560,213,12150,12150,10184,10184,10184,10184,4,420,26,57136,168073,34,1,35,34,-1,17,11,7,806,7,7,0,12150,12150,10184,10184,10184,10184,10184,10184,0,0,2560,4,1534,1961,924,11,5,4,420,2451,406,420,18,456,382,51,2,1,4,17,20,79,20,8,32,4,4,34,6,-1
2,1,1,1,31981,32,16570,1961,2560,222,1200,1200,750,750,750,750,4,1061,30,71932,175775,38,1,37,34,-1,17,11,7,806,7,7,0,1200,1200,750,750,750,750,750,750,0,0,2560,4,1534,1961,924,11,5,4,1061,196,1047,1061,18,890,597,23,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
3,1,1,1,27512,32,13784,935,1212,1058,7396,7396,5797,5797,5797,5797,4,261,7,55020,167489,13,1,21,30,-1,16,4,2,806,7,7,0,7396,7396,5797,5797,5797,5797,5797,5797,0,0,1212,4,1528,935,581,11,5,4,261,1654,247,261,18,737,488,51,2,1,4,17,8,39,28,8,32,4,4,13,19,-1
2,1,0,0,33224,32,17356,2357,3078,888,0,0,0,0,0,0,4,1733,22,81062,178202,29,1,32,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,3078,4,2150,2357,1278,11,5,4,1733,1302,1719,1733,2,126,692,23,2,1,4,2,20,79,20,8,32,4,4,29,40,-1
3,8,8,8,11437,11,4810,591,759,472,237.6,237.6,158.4,158.4,158.4,158.4,3,2041,31,71908,766045,39,1,11,29,-1,16,12,8,4,19,19,0,237.6,237.6,158.4,158.4,158.4,158.4,264,264,105.6,105.6,759,3,1273,591,795,11,18,3,2041,2615,2028,2041,18,70,1272,24,2,1,3,17,20,77,21,19,11,3,19,39,32,-1
3,1,1,1,32361,32,16820,916,1188,254,3450,3450,0,0,0,0,4,174,7,71406,176491,13,1,21,30,-1,16,1,7,806,7,7,0,3450,3450,0,0,0,0,0,0,0,0,1188,4,859,916,581,11,5,4,174,112,160,174,18,116,70,2,2,1,4,17,20,79,20,8,32,4,4,13,19,-1
2,1,1,1,17233,20,7809,2010,2638,859,0,0,0,0,0,0,3,2143,29,3296,2392,37,1,10,29,-1,16,1,7,80,25,25,0,0,0,0,0,0,0,0,0,0,0,2638,3,1592,2010,966,11,5,3,2142,1746,2129,2143,3,613,1360,24,2,1,3,3,20,81,21,25,20,3,25,37,27,-1
3,1,1,1,11051,1,4584,1112,1457,962,4264,4264,3838,3838,3838,3838,1,1872,1,62522,361967,1,1,1,27,-1,16,3,1,3,23,23,0,4264,4264,3838,3838,3838,3838,7099.39,7099.39,3261.39,3261.39,1457,1,1589,1112,760,11,5,1,1872,757,1860,1872,4,851,1190,14,2,1,1,4,20,69,18,23,1,1,23,1,41,-1
3,1,1,1,3967,22,1777,919,1185,889,3520,3520,3015,3015,3015,3015,4,1433,6,21023,128737,12,1,20,30,-1,16,1,7,1,6,6,0,3520,3520,3015,3015,3015,3015,3015,3015,0,0,1185,4,440,919,581,11,5,4,1433,1521,1419,1433,18,1015,1185,14,2,1,4,17,20,71,20,7,22,4,2,12,18,-1
2,1,1,1,18758,20,8765,252,321,541,541760,541760,433408,433408,433408,433408,3,2296,29,4749,3406,37,1,10,29,-1,16,1,7,80,25,25,0,541760,541760,433408,433408,433408,433408,433408,433408,0,0,321,3,1215,252,794,11,5,3,2295,1501,2283,2296,3,917,1575,29,2,1,3,3,20,81,21,25,20,3,25,37,27,-1
2,1,1,1,18105,20,8321,2014,2644,234,11514.63,11514.63,9787,9787,9787,9787,3,2321,29,4069,2926,37,1,10,33,-1,17,5,3,80,25,25,0,11514.63,11514.63,9787,9787,9787,9787,9787,9787,0,0,2644,3,1594,2014,968,11,5,3,2320,2141,2308,2321,18,1222,833,44,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
3,-1,-1,-1,9592,1,4426,951,1229,831,-3450,-3450,-3105,-3105,-3105,-3105,1,2710,2,1323,317301,5,1,1,15,-1,10,11,7,3,23,23,0,-3450,-3450,-3105,-3105,-3105,-3105,-6355,-6355,-3250,-3250,1229,1,1201,951,877,8,5,1,2709,1521,2697,2710,18,1015,1185,14,2,1,1,17,20,79,20,23,1,1,23,5,7,-1
2,1,1,1,32449,32,16855,1961,2560,385,38095,38095,32380.75,32380.75,32380.75,32380.75,4,562,30,75323,176605,38,1,37,34,-1,17,11,7,806,7,7,0,38095,38095,32380.75,32380.75,32380.75,32380.75,32380.75,32380.75,0,0,2560,4,1534,1961,924,11,5,4,562,369,548,562,18,1197,1442,16,2,1,4,17,27,79,20,8,32,4,4,38,5,-1
3,3,3,3,23378,23,11197,204,258,330,25.95,25.95,22.47,22.47,22.47,22.47,4,2808,43,18748,1086555,57,1,47,30,-1,16,3,1,100,30,30,0,25.95,25.95,22.47,22.47,22.47,22.47,22.47,22.47,0,0,258,4,1039,204,878,11,18,4,2807,257,2794,2808,18,915,1265,8,2,1,4,17,20,65,9,30,23,4,30,57,4,-1
3,1,1,1,9399,1,4407,951,1229,585,3450,3450,3105,3105,3105,3105,1,2710,1,96790,313955,1,1,1,15,-1,10,11,7,3,23,23,0,3450,3450,3105,3105,3105,3105,6355,6355,3250,3250,1229,1,1201,951,877,8,5,1,2709,1521,2697,2710,18,1015,1185,14,2,1,1,17,20,79,20,23,1,1,23,1,41,-1
3,1,1,1,36251,32,19516,726,955,118,3475,3475,2747,2747,2747,2747,4,1969,5,85136,184666,11,1,19,30,-1,16,1,7,806,7,7,0,3475,3475,2747,2747,2747,2747,2747,2747,0,0,955,4,850,726,581,11,5,4,1969,1928,1958,1969,18,172,654,23,2,1,4,17,2,64,9,8,32,4,4,11,17,-1
3,2,2,2,14803,7,6278,506,646,31,134.9,134.9,85.2,85.2,85.2,85.2,2,2450,1,73491,97515,2,1,1,28,-1,16,4,2,26,15,15,0,134.9,134.9,85.2,85.2,85.2,85.2,142,142,56.8,56.8,646,2,929,506,795,11,18,2,2449,1005,2437,2450,8,726,80,2,2,1,2,8,20,19,5,15,7,2,15,2,41,-1
3,1,1,1,32221,32,16733,1283,1750,164,14300,14300,12155,12155,12155,12155,4,509,19,71126,176175,25,1,30,30,-1,16,1,7,806,7,7,0,14300,14300,12155,12155,12155,12155,12155,12155,0,0,1750,4,785,1283,760,11,6,4,509,2095,495,509,18,131,1036,14,2,1,4,17,20,66,20,8,32,4,4,25,1,-1
2,1,1,1,21896,20,10402,2004,2627,858,0,0,0,0,0,0,3,2085,29,872,760,37,1,10,29,-1,16,5,3,80,25,25,0,0,0,0,0,0,0,0,0,0,0,2627,3,1579,2004,963,11,5,3,2084,795,2071,2085,18,1026,1310,24,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
3,1,1,1,5931,22,2806,734,954,820,3540,3540,2747,2747,2747,2747,4,1146,23,21137,132201,30,1,21,30,-1,16,1,7,1,6,6,0,3540,3540,2747,2747,2747,2747,2747,2747,0,0,954,4,365,734,581,11,5,4,1146,2639,1132,1146,18,757,1179,14,2,1,4,17,20,79,20,7,22,4,2,30,37,-1
2,1,1,1,28863,32,14636,2357,3078,368,1700,1700,1530,1530,1530,1530,4,354,26,60966,170150,34,1,35,34,-1,17,11,7,806,7,7,0,1700,1700,1530,1530,1530,1530,1530,1530,0,0,3078,4,2150,2357,1278,11,5,4,354,1734,340,354,18,752,507,51,2,1,4,17,20,79,20,8,32,4,4,34,6,-1
2,1,1,1,18061,20,8285,892,1152,226,29609.29,29609.29,26648.36,26648.36,26648.36,26648.36,3,1859,29,4012,2886,37,1,10,29,-1,16,1,7,80,25,25,0,29609.29,29609.29,26648.36,26648.36,26648.36,26648.36,26648.36,26648.36,0,0,1152,3,1215,892,794,11,5,3,1859,628,1846,1859,18,263,1451,16,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
3,1,1,1,13568,7,5812,921,1189,666,4518,4518,3614,3614,3614,3614,2,2962,1,70560,95813,2,1,1,28,-1,16,3,1,26,15,15,0,4518,4518,3614,3614,3614,3614,0,0,-3614,-3614,1189,2,1534,921,877,11,5,2,2961,2505,2947,2962,8,1080,1204,14,2,1,2,8,20,68,5,15,7,2,15,2,41,-1
2,1,1,1,7688,22,3639,2357,3078,999,8250,8250,6597.29,6597.29,6597.29,6597.29,4,1305,42,23911,8949,54,1,46,34,-1,17,11,7,1,6,6,0,8250,8250,6597.29,6597.29,6597.29,6597.29,6597.29,6597.29,0,0,3078,4,2150,2357,1278,11,5,4,1305,2159,1291,1305,18,365,6,34,2,1,4,17,20,79,20,7,22,4,2,54,3,-1
2,1,1,1,26353,32,13019,2357,3078,718,689923,689923,604391,604391,604391,604391,4,552,30,64221,165083,38,1,37,34,-1,17,11,7,806,7,7,0,689923,689923,604391,604391,604391,604391,604391,604391,0,0,3078,4,2150,2357,1278,11,5,4,552,590,538,552,18,1255,962,14,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
2,1,1,1,5144,22,2395,1942,2533,1055,93623.99,93623.99,80506,80506,80506,80506,4,701,26,24897,131107,34,1,35,34,-1,17,11,7,1,6,6,0,93623.99,93623.99,80506,80506,80506,80506,80506,80506,0,0,2533,4,1494,1942,904,11,5,4,701,287,687,701,2,726,453,51,2,1,4,2,20,79,20,7,22,4,2,34,6,-1
2,1,1,1,29112,32,14776,1942,2533,595,26478,26478,23538.24,23538.24,23538.24,23538.24,4,1009,36,63647,170647,47,1,41,34,-1,17,11,7,806,7,7,0,26478,26478,23538.24,23538.24,23538.24,23538.24,23538.24,23538.24,0,0,2533,4,1494,1942,904,11,5,4,1009,731,995,1009,9,160,1771,7,2,2,4,9,20,12,22,8,32,4,4,47,14,-1
3,1,1,1,32364,32,16823,916,1188,171,3450,3450,2981,2981,2981,2981,4,174,7,71218,176499,13,1,21,30,-1,16,1,7,806,7,7,0,3450,3450,2981,2981,2981,2981,2981,2981,0,0,1188,4,859,916,581,11,5,4,174,112,160,174,18,116,70,2,2,1,4,17,20,79,20,8,32,4,4,13,19,-1
2,-1,-1,-1,20640,20,9851,1526,2070,165,-22083.66,-22083.66,-19434,-19434,-19434,-19434,3,2585,29,6238,4657,37,1,10,33,-1,17,5,3,80,25,25,0,-22083.66,-22083.66,-19434,-19434,-19434,-19434,-19434,-19434,0,0,2070,3,791,1526,527,11,5,3,2584,2291,2572,2585,18,1113,280,12,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
3,1,1,1,30262,32,15512,866,1126,692,4726.2,4726.2,3767,3767,3767,3767,4,509,41,64927,172710,52,1,45,30,-1,16,4,2,806,7,7,0,4726.2,4726.2,3767,3767,3767,3767,3767,3767,0,0,1126,4,1928,866,581,11,5,4,509,2095,495,509,18,131,1036,14,2,1,4,17,20,66,20,8,32,4,4,52,36,-1
3,1,1,1,6495,22,3077,930,1201,969,4669,4669,3678,3678,3678,3678,4,606,7,22150,132990,13,1,21,30,-1,16,1,7,1,6,6,0,4669,4669,3678,3678,3678,3678,3678,3678,0,0,1201,4,442,930,581,11,5,4,606,459,592,606,18,854,391,51,2,1,4,17,2,79,20,7,22,4,2,13,19,-1
2,1,1,1,4739,22,2160,1961,2560,746,7596.94,7596.94,6685.29,6685.29,6685.29,6685.29,4,1483,30,20217,130245,38,1,37,34,-1,17,11,7,1,6,6,0,7596.94,7596.94,6685.29,6685.29,6685.29,6685.29,6685.29,6685.29,0,0,2560,4,1534,1961,924,11,5,4,1483,1460,1469,1483,2,427,1220,24,2,1,4,2,21,79,20,7,22,4,2,38,5,-1
2,1,1,1,37264,32,20260,1942,2533,1004,73205,73205,65240.3,65240.3,65240.3,65240.3,4,1001,36,96082,189336,47,1,41,34,-1,17,11,7,806,7,7,0,73205,73205,65240.3,65240.3,65240.3,65240.3,65240.3,65240.3,0,0,2533,4,1494,1942,904,11,5,4,1001,732,987,1001,9,44,1748,47,2,2,4,9,20,12,3,8,32,4,4,47,14,-1
3,1,1,1,1213,22,548,645,833,316,2620,2620,2064,2064,2064,2064,4,727,43,30179,11851,57,1,47,30,-1,16,1,7,1,6,6,0,2620,2620,2064,2064,2064,2064,2064,2064,0,0,833,4,317,645,581,11,5,4,727,1625,713,727,18,356,623,23,2,1,4,17,20,79,20,7,22,4,2,57,4,-1
2,2,2,2,7954,22,3795,2049,2704,139,14470,14470,11242.72,11242.72,11242.72,11242.72,4,1305,42,25852,9101,54,1,46,30,-1,16,1,7,1,6,6,0,14470,14470,11242.72,11242.72,11242.72,11242.72,11242.72,11242.72,0,0,2704,4,2150,2049,935,11,5,4,1305,2159,1291,1305,18,365,6,34,2,1,4,17,20,79,20,7,22,4,2,54,3,-1
3,1,1,1,24318,23,11700,338,447,301,9.05,9.05,9.13,9.13,9.13,9.13,4,2808,7,66734,966820,13,1,21,30,-1,16,1,7,100,30,30,0,9.05,9.05,9.13,9.13,9.13,9.13,9.13,9.13,0,0,447,4,1104,338,878,11,18,4,2807,257,2794,2808,18,915,1265,8,2,1,4,17,20,65,9,30,23,4,30,13,19,-1
2,1,0,0,26090,32,12847,1961,2560,771,0,0,0,0,0,0,4,714,30,50166,164564,38,1,37,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,2560,4,1534,1961,924,11,5,4,714,2320,700,714,18,170,375,51,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
2,1,1,1,132,22,78,1961,2560,217,54263.62,54263.62,47751.54,47751.54,47751.54,47751.54,4,584,30,27596,10091,38,1,37,34,-1,17,11,7,1,6,6,0,54263.62,54263.62,47751.54,47751.54,47751.54,47751.54,47751.54,47751.54,0,0,2560,4,1534,1961,924,11,5,4,584,982,570,584,2,208,1200,14,2,1,4,2,10,79,20,7,22,4,2,38,5,-1
3,1,1,1,8419,22,3998,1313,1794,131,13,13,10.8,10.8,10.8,10.8,4,650,45,25611,9362,60,1,49,30,-1,16,1,7,1,6,6,0,13,13,10.8,10.8,10.8,10.8,10.8,10.8,0,0,1794,4,1368,1313,878,11,18,4,650,99,636,650,18,988,394,51,2,1,4,17,20,66,20,7,22,4,2,60,45,-1
3,1,1,1,19890,20,9495,641,827,926,0,0,0,0,0,0,3,2752,1,5655,4241,3,1,1,29,-1,16,10,6,80,25,25,0,0,0,0,0,0,0,3390,3390,3390,3390,827,3,1943,641,877,11,5,3,2751,702,2738,2752,10,845,104,46,2,2,3,10,2,10,21,25,20,3,25,3,41,-1
3,1,1,1,27163,32,13560,726,955,1056,3749,3749,0,0,0,0,4,588,7,53416,166771,13,1,21,30,-1,16,4,2,806,7,7,0,3749,3749,0,0,0,0,0,0,0,0,955,4,850,726,581,11,5,4,588,1247,574,588,18,1085,1005,14,2,1,4,17,20,79,20,8,32,4,4,13,19,-1
3,1,1,1,34378,32,18172,141,184,670,5649,5649,4390,4390,4390,4390,4,1505,7,78412,180734,13,1,24,30,-1,16,1,7,806,7,7,0,5649,5649,4390,4390,4390,4390,4390,4390,0,0,184,4,1210,141,581,11,5,4,1505,2276,1491,1505,18,1315,606,23,2,1,4,17,15,80,28,8,32,4,4,13,19,-1
3,1,1,1,12242,7,5269,282,363,893,27.55,27.55,17.4,17.4,17.4,17.4,2,3055,1,67204,93956,2,1,1,28,-1,16,4,2,26,15,15,0,27.55,27.55,17.4,17.4,17.4,17.4,29,29,11.6,11.6,363,2,567,282,795,11,18,2,3054,434,3041,3055,18,866,1665,18,2,1,2,17,20,19,5,15,7,2,15,2,41,-1
3,1,1,1,15116,18,6478,548,707,810,23.98,23.98,17.99,17.99,17.99,17.99,3,2846,1,16562,175845,3,1,1,29,-1,16,3,1,50,20,20,0,23.98,23.98,17.99,17.99,17.99,17.99,29.98,29.98,11.99,11.99,707,3,1836,548,795,11,18,3,2845,1522,2832,2846,14,886,1651,29,2,1,3,13,20,5,21,20,18,3,20,3,41,-1
2,1,0,0,26783,32,13299,1961,2560,912,0,0,0,0,0,0,4,869,26,52264,165964,34,1,35,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,2560,4,1534,1961,924,11,5,4,869,1543,855,869,18,743,755,23,2,1,4,17,20,79,20,8,32,4,4,34,6,-1
3,1,1,1,19756,20,9409,870,1127,968,3520,3520,3754,3754,3754,3754,3,2721,31,5591,4149,39,1,11,29,-1,16,7,4,80,25,25,0,3520,3520,3754,3754,3754,3754,6450,6450,2696,2696,1127,3,879,870,877,11,5,3,2720,2505,2708,2721,18,1080,1204,14,2,1,3,17,20,81,21,25,20,3,25,39,32,-1
2,1,1,1,28510,32,14410,1961,2560,81,129880,129880,115369.55,115369.55,115369.55,115369.55,4,63,30,60629,169337,38,1,37,34,-1,17,11,7,806,7,7,0,129880,129880,115369.55,115369.55,115369.55,115369.55,115369.55,115369.55,0,0,2560,4,1534,1961,924,11,5,4,63,1007,49,63,18,61,25,21,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
3,1,1,1,7288,22,3487,714,921,950,3632,3632,2642,2642,2642,2642,4,1290,43,23161,8709,57,1,47,30,-1,16,1,7,1,6,6,0,3632,3632,2642,2642,2642,2642,2642,2642,0,0,921,4,368,714,581,11,5,4,1290,880,1276,1290,18,211,1618,29,2,1,4,17,20,79,20,7,22,4,2,57,4,-1
3,1,1,1,16923,20,7616,643,828,797,2467.77,2467.77,2058,2058,2058,2058,3,2041,31,3008,2197,39,1,11,29,-1,16,12,8,80,25,25,0,2467.77,2467.77,2058,2058,2058,2058,3465,3465,1407,1407,828,3,1944,643,877,11,5,3,2041,2615,2028,2041,18,70,1272,24,2,1,3,17,20,77,21,25,20,3,25,39,32,-1
3,1,1,1,35475,32,18942,376,495,981,3670,3670,3365,3365,3365,3365,4,509,15,82368,182980,21,1,26,30,-1,16,1,7,806,7,7,0,3670,3670,3365,3365,3365,3365,3365,3365,0,0,495,4,1889,376,581,11,5,4,509,2095,495,509,18,131,1036,14,2,1,4,17,20,66,20,8,32,4,4,21,23,-1
3,1,0,0,15928,20,7011,643,828,317,0,0,0,0,0,0,3,2041,31,2028,1560,39,1,11,29,-1,16,12,8,80,25,25,0,0,0,0,0,0,0,0,0,0,0,828,3,1944,643,877,11,5,3,2041,2615,2028,2041,18,70,1272,24,2,1,3,17,20,77,21,25,20,3,25,39,32,-1
2,1,1,1,16690,20,7484,2218,2904,604,3475.61,3475.61,2850,2850,2850,2850,3,2301,29,2751,2063,37,1,10,33,-1,17,5,3,80,25,25,0,3475.61,3475.61,2850,2850,2850,2850,2850,2850,0,0,2904,3,1859,2218,1149,11,5,3,2300,2048,2288,2301,18,975,865,44,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
2,1,1,1,31371,32,16217,2357,3078,1037,4350,4350,2810,2810,2810,2810,4,280,26,69750,174734,34,1,35,34,-1,17,11,7,806,7,7,0,4350,4350,2810,2810,2810,2810,2810,2810,0,0,3078,4,2150,2357,1278,11,5,4,280,2068,266,280,2,854,391,51,2,1,4,2,20,79,20,8,32,4,4,34,6,-1
3,1,0,0,8348,22,3980,919,1185,250,0,0,0,0,0,0,4,1433,43,28183,9348,57,1,47,30,-1,16,12,8,1,6,6,0,0,0,0,0,0,0,0,0,0,0,1185,4,440,919,581,11,5,4,1433,1521,1419,1433,18,1015,1185,14,2,1,4,17,20,71,20,7,22,4,2,57,4,-1
3,1,1,1,22877,23,10989,507,651,668,8,8,6,6,6,6,4,2807,23,75876,1055426,30,1,33,30,-1,16,1,7,100,30,30,0,8,8,6,6,6,6,6,6,0,0,651,4,1720,507,795,11,18,4,2806,2298,2793,2807,18,38,636,23,2,1,4,17,20,79,20,30,23,4,30,30,37,-1
3,1,1,1,10579,1,4501,951,1229,1033,3450,3450,3105,3105,3105,3105,1,2710,1,25768,335305,1,1,1,15,-1,10,11,7,3,23,23,0,3450,3450,3105,3105,3105,3105,6355,6355,3250,3250,1229,1,1201,951,877,8,5,1,2709,1521,2697,2710,18,1015,1185,14,2,1,1,17,20,79,20,23,1,1,23,1,41,-1
2,1,0,0,6287,22,2950,1961,2560,974,0,0,0,0,0,0,4,1335,30,23491,132602,38,1,37,34,-1,17,11,7,1,6,6,0,0,0,0,0,0,0,0,0,0,0,2560,4,1534,1961,924,11,5,4,1335,342,1321,1335,2,222,1214,24,2,1,4,2,20,79,20,7,22,4,2,38,5,-1
3,1,1,1,14140,7,6072,537,695,1005,28.5,28.5,18,18,18,18,2,3098,1,72074,96731,2,1,1,28,-1,16,4,2,26,15,15,0,28.5,28.5,18,18,18,18,30,30,12,12,695,2,1719,537,795,11,18,2,3097,1252,3084,3098,16,357,1225,24,2,1,2,15,20,19,5,15,7,2,15,2,41,-1
2,1,0,0,27455,32,13745,1961,2560,150,0,0,0,0,0,0,4,341,30,55967,167362,38,1,37,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,2560,4,1534,1961,924,11,5,4,341,2752,327,341,18,681,481,51,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
2,1,1,1,346,22,195,1784,2362,215,3500,3500,0,0,0,0,4,1909,42,27510,10322,54,1,46,34,-1,17,11,7,1,6,6,0,3500,3500,0,0,0,0,0,0,0,0,2362,4,1215,1784,760,11,5,4,1909,1649,1897,1909,18,784,784,23,2,1,4,17,20,65,9,7,22,4,2,54,3,-1
2,1,1,1,16171,20,7174,2186,2872,81,131250,131250,105000,105000,105000,105000,3,2012,29,2295,1736,37,1,10,33,-1,17,5,3,80,25,25,0,131250,131250,105000,105000,105000,105000,105000,105000,0,0,2872,3,1802,2186,1123,11,5,3,2012,936,1999,2012,18,1026,1309,24,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
2,1,1,1,159,22,93,1961,2558,304,30242.48,30242.48,24679.3,24679.3,24679.3,24679.3,4,1099,42,29877,10110,54,1,46,30,-1,16,1,7,1,6,6,0,30242.48,30242.48,24679.3,24679.3,24679.3,24679.3,24679.3,24679.3,0,0,2558,4,1534,1961,924,11,5,4,1099,1545,1085,1099,2,1038,442,51,2,1,4,2,20,79,20,7,22,4,2,54,3,-1
3,1,0,0,391,22,206,919,1185,334,0,0,0,0,0,0,4,1433,43,30485,10339,57,1,47,30,-1,16,12,8,1,6,6,0,0,0,0,0,0,0,0,0,0,0,1185,4,440,919,581,11,5,4,1433,1521,1419,1433,18,1015,1185,14,2,1,4,17,20,71,20,7,22,4,2,57,4,-1
2,1,1,1,29632,32,15105,2357,3078,646,11995,11995,10926,10926,10926,10926,4,320,30,64347,171618,38,1,37,34,-1,17,11,7,806,7,7,0,11995,11995,10926,10926,10926,10926,10926,10926,0,0,3078,4,2150,2357,1278,11,5,4,320,2441,306,320,2,752,507,51,2,1,4,2,20,79,20,8,32,4,4,38,5,-1
2,1,1,1,4514,22,2048,2357,3078,1055,4301,4301,3332.7,3332.7,3332.7,3332.7,4,472,26,24913,129715,34,1,35,34,-1,17,11,7,1,6,6,0,4301,4301,3332.7,3332.7,3332.7,3332.7,3332.7,3332.7,0,0,3078,4,2150,2357,1278,11,5,4,472,2864,458,472,2,368,656,23,2,1,4,2,20,79,20,7,22,4,2,34,6,-1
3,-1,-1,-1,20514,20,9787,930,1200,122,-5222.2,-5222.2,0,0,0,0,3,2268,2,6110,4587,7,1,1,29,-1,16,7,4,80,25,25,0,-5222.2,-5222.2,0,0,0,0,-6110,-6110,-6110,-6110,1200,3,861,930,877,11,5,3,2267,151,2255,2268,18,498,1276,24,2,1,3,17,2,81,21,25,20,3,25,7,7,-1
