"","soi_ordered_quantity","soi_line_net_sales_functional","soi_line_total_cost_functional","soi_line_prime_cost_corp","soi_ucortp","soi_lob_l2_key","soi_code_desc","soi_location_code","soi_totaldiscountlocal","soi_totaldiscountcorp","itm_item_key","itm_organization_id","cust_customer_id","cust_customer_number","cust_customer_key","cust_dsn","cust_bmsreceivabletypecode","eng_em_key"
"867",1,10361.44,8600,8600,29,33,3,80,0,0,3036,3,1903,1891,1903,3,17,-1
"868",1,2772,2079,2079,31,29,8,80,1386,1386,828,3,2291,2279,2292,3,17,-1
"869",1,3450,2952,2952,6,30,7,1,0,0,1185,4,614,600,614,4,17,-1
"870",1,226,169.2,169.2,21,29,1,80,112.8,112.8,1591,3,2344,2332,2345,3,17,-1
"871",1,7664.8,4390,4390,10,30,7,1,0,0,144,4,1328,1314,1328,4,17,-1
"872",1,84,63,63,23,30,7,1,0,0,1028,4,1290,1276,1290,4,17,-1
"873",1,2711.5,2154,2154,41,30,7,806,0,0,830,4,789,775,789,4,17,-1
"874",1,14900,13090,13090,29,25,7,80,0,0,2494,3,2359,2347,2360,3,17,-1
"875",1,95700,84216,84216,29,33,3,80,0,0,801,3,2933,2919,2934,3,17,-1
"876",1,2827.34,2054,2054,31,29,8,80,1411,1411,828,3,21,7,21,3,17,-1
"877",1,0,0,0,30,34,7,806,0,0,2560,4,296,282,296,4,2,-1
"878",1,65328,57488.64,57488.64,36,34,7,806,0,0,2533,4,1010,996,1010,4,9,-1
"879",1,49400,43472,43472,30,34,7,806,0,0,2560,4,959,945,959,4,17,-1
"880",1,18452.71,16132,16132,30,34,7,806,0,0,2560,4,381,367,381,4,2,-1
"881",4,2400,2080,2080,30,34,7,806,0,0,2318,4,36,22,36,4,17,-1
"882",1,18950,16090.14,16090.14,42,30,7,1,0,0,2558,4,1782,1769,1782,4,6,-1
"883",1,0,0,0,22,34,7,806,0,0,2560,4,361,347,361,4,2,-1
"884",1,46350,38500,38500,30,34,7,806,0,0,2514,4,391,377,391,4,17,-1
"885",1,3405,2724,2724,41,30,7,806,0,0,927,4,650,636,650,4,17,-1
"886",1,0,0,0,1,29,6,80,0,0,913,3,1601,1586,1601,3,10,-1
"887",1,7478,5743,5743,5,30,7,1,0,0,1209,4,650,636,650,4,17,-1
"888",1,8800,0,0,30,34,7,806,0,0,2790,4,224,210,224,4,17,-1
"889",2,16.08,13.78,13.78,43,30,1,100,0,0,298,4,2807,2794,2808,4,17,-1
"890",1,0,0,0,26,34,7,806,0,0,2560,4,2149,2136,2150,4,17,-1
"891",1,38.5,30,30,23,30,8,100,0,0,764,4,2807,2794,2808,4,17,-1
"892",1,9997,8573,8573,19,30,2,806,0,0,1621,4,1921,1910,1921,4,17,-1
"893",1,2062.42,1671,1671,30,34,7,806,0,0,3078,4,508,494,508,4,17,-1
"894",1,469938,410000,410000,30,34,7,806,0,0,2560,4,296,282,296,4,2,-1
"895",2,2557.24,2073.8,2073.8,42,34,7,1,0,0,3078,4,289,275,289,4,2,-1
"896",1,15809,13437,13437,45,30,7,1,0,0,1784,4,1309,1295,1309,4,17,-1
"897",1,4169,3439,3439,45,30,7,1,0,0,1797,4,1286,1272,1286,4,17,-1
"898",1,4821,3819,3819,7,30,7,806,0,0,1131,4,665,651,665,4,17,-1
"899",1,619,557,557,15,30,7,1,0,0,2952,4,650,636,650,4,17,-1
"900",1,8505,6804,6804,41,30,2,806,0,0,138,4,650,636,650,4,17,-1
"901",1,73308,0,0,30,34,7,806,0,0,2883,4,140,126,140,4,2,-1
"902",1,9612.33,7017,7017,1,28,2,26,-7017,-7017,139,2,2964,2950,2965,2,8,-1
"903",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"904",1,106022.03,94955,94955,27,34,7,806,0,0,2533,4,126,112,126,4,17,-1
"905",1,2390,2150,2150,19,30,2,806,0,0,2655,4,509,495,509,4,17,-1
"906",1,0,0,0,1,29,6,20,5945,5945,1194,3,2959,2945,2960,3,10,-1
"907",1,328,278,278,20,29,4,80,185,185,2941,3,2025,2012,2025,3,17,-1
"908",1,829700,707004,707004,30,34,7,806,0,0,3034,4,362,348,362,4,17,-1
"909",-1,-73000,-62614.53,-62614.53,29,33,3,80,0,0,606,3,2166,2153,2167,3,17,-1
"910",1,397.8,398,398,45,30,7,1,382,382,1557,4,1010,996,1010,4,9,-1
"911",1,0,0,0,26,34,7,806,0,0,2560,4,312,298,312,4,2,-1
"912",1,0,240000,240000,4,34,7,806,0,0,1814,4,684,670,684,4,17,-1
"913",1,0,0,0,29,29,7,80,0,0,2926,3,2853,2840,2854,3,17,-1
"914",1,513.18,477,477,21,29,1,80,318,318,2959,3,2211,2199,2212,3,4,-1
"915",1,0,0,0,1,28,6,26,0,0,2604,2,2875,2862,2876,2,10,-1
"916",1,54.4,41.4,41.4,23,30,7,1,0,0,665,4,1312,1298,1312,4,17,-1
"917",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"918",1,1684,1347,1347,10,30,7,806,0,0,1670,4,1505,1491,1505,4,17,-1
"919",1,76840.2,69804.46,69804.46,36,34,7,806,0,0,2533,4,1001,987,1001,4,9,-1
"920",1,75,59.4,59.4,43,30,7,1,0,0,772,4,514,500,514,4,17,-1
"921",-1,-2752.51,-2315.84,-2315.84,30,34,7,806,0,0,3078,4,1052,1038,1052,4,17,-1
"922",1,0,0,0,26,34,7,806,0,0,2560,4,1027,1013,1027,4,17,-1
"923",1,3743.01,3481,3481,1,29,1,80,-3481,-3481,1765,3,2845,2832,2846,3,13,-1
"924",1,3520,3754,3754,1,28,1,26,-3754,-3754,1132,2,2961,2947,2962,2,8,-1
"925",1,513.18,477,477,21,29,1,80,318,318,2959,3,2211,2199,2212,3,4,-1
"926",1,9700.18,8245,8245,45,30,7,1,0,0,1741,4,1388,1374,1388,4,17,-1
"927",1,513.18,477,477,1,28,1,26,-477,-477,2956,2,3044,3031,3045,2,8,-1
"928",1,0,0,0,1,30,6,806,0,0,2878,4,24,10,24,4,10,-1
"929",1,8556,6224,6224,31,29,8,80,4471,4471,1262,3,21,7,21,3,17,-1
"930",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"931",1,3581,3117,3117,30,34,7,806,0,0,3078,4,322,308,322,4,17,-1
"932",1,9000,7145,7145,30,34,7,806,0,0,3072,4,296,282,296,4,2,-1
"933",1,23065,19824.65,19824.65,30,34,7,806,0,0,2560,4,577,563,577,4,17,-1
"934",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"935",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"936",12,58.08,49.8,49.8,41,30,7,100,0,0,213,4,2807,2794,2808,4,17,-1
"937",1,0,0,0,30,34,7,806,0,0,2560,4,718,704,718,4,17,-1
"938",1,4512,4407,4407,10,30,7,806,0,0,184,4,324,310,324,4,17,-1
"939",1,67.45,42.6,42.6,1,28,2,26,28.4,28.4,646,2,2964,2950,2965,2,8,-1
"940",1,9074,7258,7258,7,30,7,806,0,0,202,4,399,385,399,4,17,-1
"941",1,0,2034,2034,1,15,6,3,1356,1356,861,1,10,2167,10,1,17,-1
"942",1,3450,2991,2991,1,15,7,3,3364,3364,1229,1,2709,2697,2710,1,17,-1
"943",1,0,0,0,10,30,7,1,0,0,1215,4,206,192,206,4,17,-1
"944",1,3178,2724,2724,1,28,1,26,-2724,-2724,926,2,2991,2978,2992,2,4,-1
"945",1,24294,21264.54,21264.54,36,34,7,806,0,0,2435,4,1022,1008,1022,4,9,-1
"946",1,3030.29,2575.75,2575.75,30,34,7,806,0,0,3078,4,2638,2626,2639,4,17,-1
"947",1,3450,2991,2991,1,15,7,3,3364,3364,1229,1,2709,2697,2710,1,17,-1
"948",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"949",1,4049,3193,3193,7,30,7,806,0,0,955,4,252,238,252,4,17,-1
"950",1,23347,20605.41,20605.41,30,34,7,1,0,0,2560,4,860,846,860,4,2,-1
"951",35,0,0,0,7,34,7,806,0,0,61,4,174,160,174,4,17,-1
"952",1,3104,2716,2716,45,30,7,1,0,0,1775,4,712,698,712,4,17,-1
"953",1,32367.02,28483,28483,29,33,3,80,0,0,836,3,2088,2075,2089,3,3,-1
"954",1,3629,2814,2814,41,30,7,806,0,0,927,4,574,560,574,4,17,-1
"955",1,7789,5976,5976,7,30,2,806,0,0,1217,4,252,238,252,4,17,-1
"956",1,473.95,473.95,473.95,42,34,7,806,0,0,2100,4,766,752,766,4,2,-1
"957",1,0,0,0,36,34,7,806,0,0,2533,4,1010,996,1010,4,9,-1
"958",1,0,0,0,29,29,7,80,0,0,2648,3,2566,2554,2567,3,17,-1
"959",3,139.95,127.23,127.23,43,30,8,100,0,0,350,4,2807,2794,2808,4,17,-1
"960",1,530,477,477,15,30,2,806,0,0,2961,4,509,495,509,4,17,-1
"961",1,0,0,0,32,29,4,70,0,0,763,3,2626,2614,2627,3,17,-1
"962",1,37858.2,29844.21,29844.21,36,34,7,806,0,0,2533,4,1030,1016,1030,4,9,-1
"963",1,29181.6,25679.81,25679.81,36,34,7,806,0,0,2533,4,1012,998,1012,4,9,-1
"964",5,20.85,15.75,15.75,41,30,2,100,0,0,729,4,2807,2794,2808,4,17,-1
"965",2,40,30,30,1,28,1,26,20,20,1346,2,2888,2874,2889,2,4,-1
"966",2,3368,2694,2694,43,30,7,1,0,0,1684,4,1505,1491,1505,4,17,-1
"967",1,1257465,1144293.15,1144293.15,29,29,7,80,-1144293.15,-1144293.15,578,3,2599,2587,2600,3,17,-1
"968",1,0,0,0,1,30,6,806,0,0,955,4,2971,2957,2972,4,10,-1
"969",1,5245.01,4503.78,4503.78,42,30,7,1,0,0,2632,4,1625,1610,1625,4,2,-1
"970",1,14442.15,12159.14,12159.14,26,34,7,806,0,0,2560,4,721,707,721,4,17,-1
"971",3,86.22,78.39,78.39,23,30,8,100,0,0,1662,4,2807,2794,2808,4,17,-1
"972",1,1647.74,1308.73,1308.73,42,34,7,1,0,0,3078,4,744,730,744,4,2,-1
"973",30,603.9,522,522,1,27,4,3,443.7,443.7,362,1,2709,2697,2710,1,17,-1
"974",1,13057,11183.43,11183.43,26,34,7,806,0,0,2560,4,2301,2289,2302,4,2,-1
"975",1,0,0,0,1,30,6,806,0,0,830,4,17,3,17,4,10,-1
"976",1,47.74,43.4,43.4,23,30,8,100,0,0,273,4,2807,2794,2808,4,17,-1
"977",1,4.05,4.05,4.05,1,27,6,3,3.44,3.44,854,1,13,3126,13,1,17,-1
"978",1,2276.38,1924.36,1924.36,42,34,7,1,0,0,3078,4,1690,1676,1690,4,2,-1
"979",1,3489.4,2868,2868,1,28,1,26,-2868,-2868,930,2,3007,2994,3008,2,4,-1
"980",1,3645.4,2965,2965,30,34,7,806,0,0,3078,4,229,215,229,4,17,-1
"981",1,13133.41,13133,13133,42,29,7,80,0,0,565,3,1777,1763,1777,3,9,-1
"982",1,3599,2747,2747,23,30,7,1,0,0,954,4,1146,1132,1146,4,17,-1
"983",1,59,35.4,35.4,32,29,4,80,23.6,23.6,394,3,2251,2239,2252,3,17,-1
"984",1,4620,3696,3696,41,30,2,806,0,0,1126,4,509,495,509,4,17,-1
"985",1,89.1,59.4,59.4,41,30,7,100,0,0,772,4,509,495,509,4,17,-1
"986",1,9525,8195.51,8195.51,26,34,7,1,0,0,2560,4,715,701,715,4,17,-1
"987",1,0,0,0,22,34,7,806,0,0,3078,4,2008,1995,2008,4,2,-1
"988",1,4855,3812,3812,7,30,7,806,0,0,960,4,252,238,252,4,17,-1
"989",1,3217,2642,2642,41,30,7,1,0,0,922,4,2807,2794,2808,4,17,-1
"990",1,3529,3342,3342,1,28,1,26,-3342,-3342,1694,2,3021,3008,3022,2,8,-1
"991",1,32,24,24,19,30,7,1,0,0,287,4,1402,1388,1402,4,17,-1
"992",1,0,0,0,30,34,7,806,0,0,2560,4,811,797,811,4,2,-1
"993",1,23900,18606.06,18606.06,26,34,7,806,0,0,2560,4,1204,1190,1204,4,17,-1
"994",1,0,0,0,1,30,6,806,0,0,198,4,24,10,24,4,10,-1
"995",1,0,0,0,30,34,7,1,0,0,2560,4,1530,1516,1530,4,2,-1
"996",1,6985,5754,5754,1,28,5,26,-5754,-5754,1119,2,2219,2207,2220,2,12,-1
"997",1,0,0,0,26,34,7,806,0,0,2560,4,70,56,70,4,17,-1
"998",1,4169,3439,3439,19,30,7,1,0,0,1797,4,1341,1327,1341,4,17,-1
"999",1,59975,51577,51577,30,34,7,806,0,0,2560,4,293,279,293,4,2,-1
"1000",6,40.02,40.86,40.86,41,30,7,100,0,0,298,4,2807,2794,2808,4,17,-1
"1001",1,930,930,930,36,34,7,806,0,0,1897,4,1011,997,1011,4,9,-1
"1002",1,7789,5976,5976,7,30,7,806,0,0,1217,4,252,238,252,4,17,-1
"1003",-1,-20535.67,-18071.38,-18071.38,26,34,7,806,0,0,2560,4,988,974,988,4,17,-1
"1004",1,2882,0,0,7,30,7,806,0,0,830,4,222,208,222,4,17,-1
"1005",1,5048,3577,3577,32,29,4,80,2403,2403,1190,3,2749,2737,2750,3,17,-1
"1006",1,8,6,6,41,30,7,100,0,0,784,4,886,872,886,4,17,-1
"1007",1,22.4,16.8,16.8,21,29,1,80,11.2,11.2,283,3,2724,2712,2725,3,17,-1
"1008",1,2000,11427,11427,1,28,2,26,-11427,-11427,1138,2,3107,3094,3108,2,8,-1
"1009",1,2946,2037,2037,38,30,7,1,0,0,833,4,1493,1479,1493,4,17,-1
"1010",1,7350.66,7351,7351,1,29,6,80,5279,5279,196,3,1944,1933,1944,3,9,-1
"1011",1,642,577,577,19,30,7,806,0,0,2597,4,509,495,509,4,17,-1
"1012",1,2555,2222.85,2222.85,29,29,7,80,0,0,2609,3,2082,2069,2083,3,17,-1
"1013",1,0,0,0,31,29,4,80,0,0,196,3,2303,2291,2304,3,17,-1
"1014",1,11420,9340,9340,29,33,3,80,0,0,488,3,2666,2654,2667,3,17,-1
"1015",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1016",1,5159,4049,4049,7,30,2,806,0,0,1188,4,206,192,206,4,17,-1
"1017",1,11088,7804,7804,8,30,2,806,0,0,198,4,887,873,887,4,17,-1
"1018",1,3520,3015,3015,7,30,7,1,0,0,1185,4,1433,1419,1433,4,17,-1
"1019",1,0,659,659,1,39,7,26,0,0,2243,2,2927,2913,2928,2,4,-1
"1020",1,3520,3015,3015,6,30,7,1,0,0,1185,4,174,160,174,4,17,-1
"1021",1,96231,86631.11,86631.11,36,34,7,806,0,0,2533,4,1009,995,1009,4,9,-1
"1022",1,8996,7196,7196,23,30,7,806,0,0,202,4,399,385,399,4,17,-1
"1023",1,0,0,0,43,30,2,1,0,0,940,4,1182,1168,1182,4,17,-1
"1024",1,4822,4223,4223,15,30,2,806,0,0,495,4,791,777,791,4,17,-1
"1025",1,28463.5,25048,25048,29,33,3,80,0,0,238,3,2147,2134,2148,3,17,-1
"1026",1,0,0,0,21,29,1,80,0,0,283,3,2536,2524,2537,3,17,-1
"1027",1,45,30,30,5,30,7,1,0,0,764,4,509,495,509,4,17,-1
"1028",1,71,42.6,42.6,7,30,7,1,0,0,648,4,1334,1320,1334,4,17,-1
"1029",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1030",1,3419,2707,2707,7,30,2,806,0,0,955,4,252,238,252,4,17,-1
"1031",1,0,0,0,42,30,7,1,0,0,2009,4,135,121,135,4,17,-1
"1032",1,57200,45443,45443,27,34,7,806,0,0,2533,4,659,645,659,4,2,-1
"1033",1,436,327,327,41,34,7,100,196.2,196.2,28,4,648,634,648,4,17,-1
"1034",1,1684,1347,1347,10,30,2,806,0,0,1401,4,1505,1491,1505,4,17,-1
"1035",1,0,0,0,5,30,7,100,0,0,1044,4,435,421,435,4,17,-1
"1036",-1,-11406,0,0,24,34,7,806,0,0,2417,4,225,211,225,4,17,-1
"1037",1,1699.5,3765,3765,1,28,1,26,-3765,-3765,1189,2,3004,2991,3005,2,8,-1
"1038",1,3841,3450,3450,15,30,7,806,0,0,243,4,1199,1185,1199,4,17,-1
"1039",1,794,674.96,674.96,29,33,3,80,0,0,611,3,2412,2400,2413,3,17,-1
"1040",1,3450,2981,2981,7,30,7,806,0,0,1188,4,174,160,174,4,17,-1
"1041",1,36623,30554.57,30554.57,36,34,7,806,0,0,2533,4,1004,990,1004,4,9,-1
"1042",1,11025.99,9018.56,9018.56,22,34,7,806,0,0,3078,4,683,669,683,4,2,-1
"1043",1,3450.4,2932.84,2932.84,30,34,7,806,0,0,3078,4,1967,1956,1967,4,17,-1
"1044",1,88220.28,83819,83819,29,33,3,80,0,0,966,3,164,150,164,3,17,-1
"1045",1,298.99,278,278,21,29,1,80,185,185,2941,3,2444,2432,2445,3,17,-1
"1046",1,77700,67264,67264,29,33,3,80,0,0,879,3,1896,1884,1896,3,3,-1
"1047",1,3448.8,0,0,43,30,2,1,0,0,1187,4,1182,1168,1182,4,17,-1
"1048",1,0,0,0,30,34,7,806,0,0,3048,4,135,121,135,4,17,-1
"1049",1,6195.17,5451.75,5451.75,30,34,7,1,0,0,3078,4,1318,1304,1318,4,17,-1
"1050",1,161344,137852.31,137852.31,36,34,7,806,0,0,2533,4,1001,987,1001,4,9,-1
"1051",1,10510,7419,7419,1,15,7,3,4946,4946,239,1,2869,2856,2870,1,17,-1
"1052",1,0,0,0,26,34,7,806,0,0,2560,4,1152,1138,1152,4,2,-1
"1053",1,1713.07,1713.07,1713.07,30,34,7,806,0,0,2815,4,1002,988,1002,4,17,-1
"1054",1,8505,6600,6600,41,30,7,806,0,0,138,4,285,271,285,4,17,-1
"1055",1,3450,2952,2952,7,30,7,806,0,0,1188,4,174,160,174,4,17,-1
"1056",1,7.83,6.71,6.71,23,30,1,100,0,0,262,4,2807,2794,2808,4,17,-1
"1057",1,225220,187830,187830,29,33,3,80,0,0,2357,3,3125,3113,3126,3,17,-1
"1058",1,1829.67,1572,1572,30,34,7,806,0,0,3078,4,280,266,280,4,2,-1
"1059",1,3800,2765,2765,31,29,4,80,1985,1985,933,3,191,177,191,3,17,-1
"1060",1,5020,3652,3652,31,29,8,80,2468,2468,1186,3,2041,2028,2041,3,17,-1
"1061",1,0,0,0,30,34,7,806,0,0,2560,4,983,969,983,4,2,-1
"1062",1,170718,146817.48,146817.48,36,34,7,806,0,0,2533,4,59,45,59,4,9,-1
"1063",1,530,335,335,15,30,7,1,0,0,2958,4,509,495,509,4,17,-1
"1064",1,3450,2991,2991,1,15,7,3,3364,3364,1229,1,2709,2697,2710,1,17,-1
"1065",1,0,0,0,31,29,4,80,12365,12365,200,3,2404,2392,2405,3,10,-1
"1066",1,12534,10650,10650,19,30,7,1,0,0,1782,4,509,495,509,4,17,-1
"1067",1,7789,5976,5976,7,30,7,806,0,0,1217,4,252,238,252,4,17,-1
"1068",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1069",1,7212.22,5947.74,5947.74,42,34,7,1,0,0,3078,4,1318,1304,1318,4,17,-1
"1070",1,10500,8926,8926,30,34,7,806,0,0,3078,4,861,847,861,4,17,-1
"1071",1,0,0,0,29,29,7,80,0,0,1296,3,2572,2560,2573,3,17,-1
"1072",1,94.05,59.4,59.4,1,28,2,26,39.6,39.6,770,2,3094,3081,3095,2,17,-1
"1073",1,13500,11358,11358,29,33,3,80,0,0,1970,3,2113,2100,2114,3,17,-1
"1074",1,29418.98,24974.23,24974.23,26,34,7,806,0,0,2560,4,948,934,948,4,17,-1
"1075",3,129.6,97.2,97.2,31,29,4,80,64.8,64.8,390,3,2720,2708,2721,3,17,-1
"1076",5,1156,867,867,6,30,7,1,0,0,1044,4,1182,1168,1182,4,17,-1
"1077",1,3800,3420,3420,43,30,8,1,0,0,1187,4,1182,1168,1182,4,17,-1
"1078",1,1723.87,1359.17,1359.17,26,34,7,1,0,0,3078,4,801,787,801,4,2,-1
"1079",1,0,0,0,7,30,7,1,0,0,940,4,1182,1168,1182,4,17,-1
"1080",1,0,0,0,1,28,6,26,0,0,1205,2,2750,2738,2751,2,10,-1
"1081",5,44.66,34.8,34.8,23,30,8,100,0,0,365,4,2807,2794,2808,4,17,-1
"1082",1,3520,3168,3168,43,30,7,1,0,0,1185,4,174,160,174,4,17,-1
"1083",1,298.99,278,278,21,29,1,80,185,185,2941,3,2845,2832,2846,3,13,-1
"1084",1,35069,30015.56,30015.56,36,34,7,806,0,0,2533,4,1009,995,1009,4,9,-1
"1085",1,5507,4390,4390,10,30,7,1,0,0,144,4,281,267,281,4,17,-1
"1086",1,920,827,827,15,30,7,1,0,0,1454,4,509,495,509,4,17,-1
"1087",1,4500,3690,3690,29,29,7,80,0,0,2609,3,2843,2830,2844,3,17,-1
"1088",1,45,30,30,31,29,1,80,20,20,763,3,2681,2669,2682,3,17,-1
"1089",1,0,0,0,1,29,6,80,4780,4780,917,3,2752,2739,2753,3,10,-1
"1090",1,2314,1966,1966,15,30,7,1,0,0,1702,4,939,925,939,4,17,-1
"1091",1,33763,29636.64,29636.64,36,34,7,806,0,0,2533,4,1001,987,1001,4,9,-1
"1092",1,2530,1871,1871,31,29,8,80,1519,1519,827,3,3142,3130,3143,3,17,-1
"1093",-1,-19429.8,-17486.82,-17486.82,2,29,4,80,17486.82,17486.82,1981,3,2209,2197,2210,3,17,-1
"1094",1,21860,20111.2,20111.2,29,29,7,80,0,0,1986,3,2948,2934,2949,3,17,-1
"1095",1,176484,150399.66,150399.66,36,34,7,806,0,0,2533,4,1022,1008,1022,4,9,-1
"1096",1,0,0,0,37,30,7,1,0,0,921,4,2931,2917,2932,4,10,-1
"1097",1,625.62,557,557,1,28,1,26,-557,-557,1559,2,2999,2986,3000,2,8,-1
"1098",1,2109.98,1855,1855,26,34,7,806,0,0,3078,4,396,382,396,4,17,-1
"1099",1,282469.31,237274,237274,29,33,3,80,0,0,1236,3,1879,1867,1879,3,17,-1
"1100",1,750,529.2,529.2,45,30,7,1,0,0,1806,4,1921,1910,1921,4,17,-1
"1101",1,2542.5,2034,2034,1,28,1,26,-2034,-2034,834,2,175,161,175,2,4,-1
"1102",1,3529,3342,3342,1,28,1,26,-3342,-3342,1694,2,3035,3022,3036,2,8,-1
"1103",1,3685.81,3451,3451,15,30,7,1,0,0,493,4,1304,1290,1304,4,17,-1
"1104",1,0,0,0,26,34,7,806,0,0,2560,4,470,456,470,4,17,-1
"1105",1,8000,6162,6162,34,29,7,80,4108,4108,1256,3,2362,2350,2363,3,17,-1
"1106",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1107",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1108",1,50,30,30,32,29,4,4,20,20,398,3,2665,2653,2666,3,17,-1
"1109",1,9006,6806,6806,43,30,7,1,0,0,141,4,2327,2315,2328,4,17,-1
"1110",1,41,30,30,1,27,4,3,25.5,25.5,761,1,2862,2849,2863,1,17,-1
"1111",-1,-3493.01,0,0,2,29,1,80,0,0,1765,3,2211,2199,2212,3,4,-1
"1112",10,0,0,0,23,30,8,100,0,0,648,4,2807,2794,2808,4,17,-1
"1113",-1,-10895,0,0,24,4,7,90,0,0,2862,3,2302,2290,2303,3,17,-1561223394
"1114",1,0,0,0,1,29,6,30,3465,3465,828,3,2959,2945,2960,3,10,-1
"1115",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1116",-1,-113300,-93522.93,-93522.93,42,30,7,1,0,0,2558,4,1708,1694,1708,4,6,-1
"1117",1,1896.75,1567.27,1567.27,26,34,7,1,0,0,3078,4,765,751,765,4,2,-1
"1118",1,119520,105273.22,105273.22,36,34,7,806,0,0,2533,4,1014,1000,1014,4,9,-1
"1119",1,0,0,0,1,30,6,806,0,0,830,4,2877,2863,2878,4,10,-1
"1120",1,2467.77,2058,2058,31,29,8,80,1407,1407,828,3,2041,2028,2041,3,17,-1
"1121",1,0,0,0,1,29,6,40,705,705,1560,3,2959,2945,2960,3,10,-1
"1122",1,0,0,0,30,34,7,806,0,0,2560,4,743,729,743,4,17,-1
"1123",1,4558.4,3696,3696,31,29,8,80,2464,2464,1124,3,2375,2363,2376,3,17,-1
"1124",1,1684,1347,1347,10,30,2,806,0,0,1401,4,1505,1491,1505,4,17,-1
"1125",1,35175,25650,25650,29,33,3,80,0,0,3038,3,2021,2008,2021,3,17,-1
"1126",1,12.68,8.6,8.6,1,21,2,26,0,0,112,2,3052,3039,3053,2,14,-1
"1127",1,54843.41,44204.9,44204.9,29,33,3,80,0,0,439,3,2378,2366,2379,3,17,-1
"1128",36,151.2,113.4,113.4,7,30,7,100,0,0,729,4,2807,2794,2808,4,17,-1
"1129",-1,-154972.12,-136375.47,-136375.47,30,34,7,806,0,0,2166,4,147,133,147,4,17,-1
"1130",1,33943.68,28363.34,28363.34,36,34,7,806,0,0,2533,4,1012,998,1012,4,9,-1
"1131",1,0,0,0,29,29,3,80,0,0,2694,3,2046,2033,2046,3,17,-1
"1132",1,2571,2054,2054,41,30,2,806,0,0,830,4,2331,2319,2332,4,17,-1
"1133",1,2508,2037,2037,23,30,8,1,0,0,833,4,2807,2794,2808,4,17,-1
"1134",24,108.96,81.6,81.6,23,30,1,100,0,0,730,4,2807,2794,2808,4,17,-1
"1135",1,3998,3139,3139,7,30,2,806,0,0,941,4,588,574,588,4,17,-1
"1136",1,8,6,6,41,30,7,100,0,0,651,4,592,578,592,4,17,-1
"1137",1,31037,27945,27945,29,25,7,1,0,0,175,3,2821,2808,2822,3,17,-1
"1138",1,0,0,0,29,29,7,80,0,0,2627,3,2082,2069,2083,3,17,-1
"1139",1,0,0,0,31,29,8,80,0,0,827,3,3142,3130,3143,3,17,-1
"1140",1,0,0,0,30,34,7,806,0,0,2560,4,343,329,343,4,17,-1
"1141",1,31716.7,27301.74,27301.74,36,34,7,806,0,0,2533,4,1030,1016,1030,4,9,-1
"1142",1,10830,9747,9747,29,33,3,80,0,0,2395,3,2596,2584,2597,3,17,-1
"1143",1,5507,4390,4390,10,30,7,1,0,0,144,4,281,267,281,4,17,-1
"1144",1,4038,3022,3022,7,30,7,1,0,0,940,4,206,192,206,4,17,-1
"1145",1,513.18,0,0,1,28,1,26,0,0,2956,2,3015,3002,3016,2,8,-1
"1146",1,4290,3432,3432,41,30,2,806,0,0,1176,4,789,775,789,4,17,-1
"1147",1,4072,0,0,37,30,7,1,0,0,940,4,1014,1000,1014,4,9,-1
"1148",1,2065.03,1624.57,1624.57,26,34,7,806,0,0,3078,4,976,962,976,4,2,-1
"1149",1,3460,3044,3044,30,34,7,806,0,0,3078,4,822,808,822,4,2,-1
"1150",1,20390,18493.59,18493.59,42,30,7,1,0,0,2049,4,1305,1291,1305,4,17,-1
"1151",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1152",1,579,477,477,19,30,7,1,0,0,1555,4,801,787,801,4,2,-1
"1153",1,950,584.66,584.66,29,33,3,80,0,0,810,3,1954,1943,1954,3,17,-1
"1154",1,2785.64,2229,2229,29,33,3,80,0,0,2571,3,2114,2101,2115,3,17,-1
"1155",1,0,0,0,1,30,6,806,0,0,830,4,2971,2957,2972,4,10,-1
"1156",1,5388.78,4632,4632,26,34,7,806,0,0,3078,4,715,701,715,4,17,-1
"1157",1,20885.02,19049.48,19049.48,26,34,7,806,0,0,2560,4,122,108,122,4,4,-1
"1158",1,3338,2617,2617,41,30,7,1,0,0,925,4,509,495,509,4,17,-1
