,ï..creation_date,line_number,quantity,org_id,ITEM_KEY,invoice_date,Line.Net.Sales...Local,Line.Net.Sales,map_transactional,line_total_cost_functional,line_total_cost_corp,Line.Prime.Cost...Local,Line.Prime.Cost,corp_exch,map_corp_exch,functionalcurr,Line.Gross.Sales...Local,Line.Gross.Sales,Line.Total.Discount...Local,Line.Total.Discount,transactionalcurrency,standardpricelistcurr,dsn,CUSTOMER_KEY,service_type,invoice_number,ORDER_NUMBER,ORDER_TYPE_ID,SourceTable,ORDER_STATUS,Serial_Number,EM_KEY,Operational_Revenue,Operational_Revenue_Corp,Operational_Prime_Cost,Operational_Prime_Cost_corp,Operational_standard_cost,Operational_standard_cost_Corp,BMS.Project.Number,BMS.Order.Type.Code,Item.Number,Item.Description,User.Item.Type,BRAND_FRANCHISE_PRODUCT,ECC,ECC.Engine.Model,ECC.Engine.Range,SEGMENT_TYPE,Print.Part.Number,Long.Part.Number,Filtration.Prod.Class,Filtration.Prod.Group,Filtration.Prod.Family,PVC.Code,ECC.Code.Major,ECC.Code.Minor,SPC.Code.Major,SPC.Code.Interm,SPC.Code.Minor,Brand.Major,Brand.Minor,WPT.Major,WPT.Minor,VENDOR_ITEM.,PRICE_GROUP,Displacement.Liters,CUSTOMER_NAME,CUSTOMER_NUMBER,CUSTOMER_TYPE,POSTAL_CODE,STATE,COUNTRY,INTERNAL_CUSTOMER_FLAG,BMS.Receivable.Type.Code
28848,1,1,1,12,2779,71,4169.0,4169.0,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,2,1218,2,12783,10595,119,2,2,6775.0,-1,4169.0,4169.0,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1136,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,6,1,2403,1182,27,190,11,3,1,27
11554,1,1,1,12,1398,40,95343.85,95343.85,315.68,82615.02,82615.02,82615.02,82615.02,1.0,1.0,2,82615.02,82615.02,0.0,0.0,2,2,2,1224,2,12446,7703,57,2,2,4241.5,-1,95343.85,95343.85,82615.02,82615.02,82615.02,82615.02,56708,1,775,542,319,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1658,1188,27,1491,11,3,1,27
3089,1,1,1,10,1802,3,3567.0,3567.0,5945.0,3567.0,3567.0,3567.0,3567.0,1.0,1.0,2,5945.0,5945.0,2378.0,2378.0,2,2,2,1646,2,48073,1282480,2,2,2,4241.5,-1,3567.0,3567.0,3567.0,3567.0,3567.0,3567.0,13595,1,1065,1839,1362,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1037,1607,15,334,32,3,2,15
7342,1,1,1,23,2067,16,2168.0,2168.0,2404.0,1442.4,1442.4,1442.4,1442.4,1.0,1.0,2,2404.0,2404.0,961.6,961.6,2,2,3,4568,2,75652,169398,120,2,2,4196.0,-1,2168.0,2168.0,1442.4,1442.4,1442.4,1442.4,13595,1,1231,2327,1136,26,18,4,2,1,425,426,10,7,5,17,3,1,2,2,2,3,2,4,5,325,6,1,4215,4515,5,1000,48,3,1,5
66,1,2,-1,151,5416,1,-20925.63,-20925.63,315.68,-18406.45,-18406.45,-18406.45,-18406.45,1.0,1.0,2,-18406.45,-18406.45,0.0,0.0,2,2,12,3126,2,3325,139516,76,2,2,4241.5,-1,-20925.63,-20925.63,-18406.45,-18406.45,-18406.45,-18406.45,925,1,3010,2989,1871,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1075,3080,15,706,27,3,2,15
15904,1,5,1,204,2864,39,3221.91,3221.91,4218.0,2868.0,2868.0,2868.0,2868.0,1.0,1.0,2,4218.0,4218.0,1350.0,1350.0,2,2,13,626,2,42026,268450,90,2,2,5030.0,-1,3221.91,3221.91,2868.0,2868.0,2868.0,2868.0,13595,1,1528,2791,1136,26,18,4,2,1,682,683,10,7,5,17,3,1,11,15,14,3,2,4,5,560,16,1,2226,593,5,631,48,3,1,5
27512,1,1,1,151,2787,69,3953.0,3953.0,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,12,921,2,8253,143324,129,2,2,7497.0,-1,3953.0,3953.0,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1134,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,16,1,3070,886,6,187,16,3,1,6
415,1,1,1,4,2853,1,3405.0,3405.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,1,2681,2,50796,383006,79,2,2,2000.0,-1,3405.0,3405.0,0.0,0.0,0.0,0.0,13595,1,1527,2790,1336,26,18,4,2,1,681,682,10,7,5,17,3,1,11,15,14,3,2,4,5,559,16,1,2324,2639,7,610,44,3,1,7
15228,1,7,1,47,5348,39,1025.0,1025.0,315.68,1025.0,1025.0,1025.0,1025.0,1.0,1.0,2,1025.0,1025.0,0.0,0.0,2,2,6,2219,2,70408,20616,71,2,2,4241.5,-1,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,14941,1,2973,2894,1836,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1226,2176,4,1670,57,3,1,4
19801,1,4,1,162,1068,69,30.0,30.0,56.65,31.2,31.2,31.2,31.2,1.0,1.0,2,56.65,56.65,25.45,25.45,2,2,12,1981,2,7796,2085001,89,2,2,4241.5,-1,30.0,30.0,31.2,31.2,31.2,31.2,13595,1,605,1499,1210,26,18,4,2,1,173,172,10,7,5,15,3,1,14,2,2,3,2,4,5,132,22,1,1402,1937,6,1891,23,3,1,6
19004,1,3,1,216,5121,65,735.0,565.384615,315.68,615.57,473.515385,615.57,473.515385,0.7692307690000001,0.7692307690000001,1,615.57,473.515385,0.0,0.0,1,1,15,4767,2,40004,17768,36,2,2,4241.5,-1,735.0,565.384615,615.57,473.515385,615.57,473.515385,59915,1,2814,2626,1684,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1359,4714,30,1039,6,1,1,30
2806,1,3,1,70,1781,2,3835.0,3835.0,6275.0,3307.0,3307.0,3307.0,3307.0,1.0,1.0,2,6275.0,6275.0,2968.0,2968.0,2,2,8,3478,2,19075,991841,8,2,2,1166.0,-1,3835.0,3835.0,3307.0,3307.0,3307.0,3307.0,13595,1,1048,728,1411,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3794,3430,21,609,8,3,1,21
23064,1,5,0,180,697,64,0.0,0.0,198.26,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,12,1993,2,1691,262454,89,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,390,2688,1210,26,18,4,2,1,89,88,10,7,5,15,3,1,11,15,14,3,2,4,5,84,22,1,549,1949,3,2181,43,3,1,3
17152,1,10,1,47,1470,50,2960.0,2960.0,0.0,2724.0,2724.0,2724.0,2724.0,1.0,1.0,2,0.0,0.0,-2724.0,-2724.0,2,2,6,1363,2,70258,20530,84,2,2,4681.0,-1,2960.0,2960.0,0.0,0.0,0.0,0.0,13595,1,826,1839,1408,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1684,1325,29,1550,7,3,1,29
8439,1,1,1,83,2784,17,3952.0,3952.0,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,8,3807,2,22726,1105150,8,2,2,340.0,-1,3952.0,3952.0,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1136,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,16,1,561,3755,21,1023,5,3,1,21
21018,1,1,1,29,4885,72,3003.0,3003.0,315.68,2623.54,2623.54,2623.54,2623.54,1.0,1.0,2,2623.54,2623.54,0.0,0.0,2,2,4,1912,2,13272,709249,69,2,2,4241.5,-1,3003.0,3003.0,2623.54,2623.54,2623.54,2623.54,1233,1,2642,2414,1541,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2184,1869,6,897,57,3,1,6
24722,1,2,1,100,4203,71,6525.02,4924.915088000001,315.68,8645.0,6525.020756,8645.0,6525.020756,0.754773945,0.754773945,1,8645.0,6525.020756,0.0,0.0,1,1,10,4756,2,36483,74129,64,2,2,4241.5,-1,6525.02,4924.915088000001,8645.0,6525.020756,8645.0,6525.020756,11844,1,2233,1853,1140,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,368,4703,15,2160,27,3,1,15
28992,1,4,1,135,1421,77,1754.0,1754.0,0.0,1912.0,1912.0,1912.0,1912.0,1.0,1.0,2,0.0,0.0,-1912.0,-1912.0,2,2,12,2595,2,70615,20727,89,2,2,2895.0,-1,1754.0,1754.0,1912.0,1912.0,1912.0,1912.0,13595,1,789,1839,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1684,2553,30,1550,7,3,1,30
29342,1,5,1,158,5466,71,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,12,1950,2,3438,1078462,76,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,9033,1,3055,3066,1913,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1111,1907,3,1265,20,3,1,3
28932,1,2,1,135,1471,69,2960.0,2960.0,0.0,2724.0,2724.0,2724.0,2724.0,1.0,1.0,2,0.0,0.0,-2724.0,-2724.0,2,2,12,2595,2,70786,20868,89,2,2,6364.0,-1,2960.0,2960.0,2724.0,2724.0,2724.0,2724.0,13595,1,826,1839,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1684,2553,30,1550,7,3,1,30
25066,1,1,1,70,1764,58,3950.0,3950.0,5635.0,3313.0,3313.0,3313.0,3313.0,1.0,1.0,2,5635.0,5635.0,2322.0,2322.0,2,2,8,2515,2,34064,1005688,8,2,2,1971.0,-1,3950.0,3950.0,3313.0,3313.0,3313.0,3313.0,13595,1,1034,744,1416,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,901,2473,21,416,8,3,1,21
11988,1,1,1,11,4098,47,80.48,80.48,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,2,1646,1,19413,209336,80,1,1,4241.5,-1,80.48,80.48,0.0,0.0,0.0,0.0,13595,1,2175,1745,1080,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1037,1607,15,334,32,3,2,15
14915,1,2,2,29,2169,32,428.2,428.2,315.68,352.78,352.78,352.78,352.78,1.0,1.0,2,352.78,352.78,0.0,0.0,2,2,4,3111,2,6355,702872,82,2,2,4241.5,-1,428.2,428.2,352.78,352.78,352.78,352.78,13595,1,1282,2091,1363,26,10,4,2,1,466,467,10,7,5,14,9,3,11,15,14,3,2,4,5,352,22,1,3956,3064,6,908,57,3,1,6
25757,1,3,2,27,3020,76,690.0,690.0,690.0,690.0,690.0,690.0,690.0,1.0,1.0,2,1380.0,1380.0,690.0,690.0,2,2,4,1707,2,7453,350359,82,2,2,4241.5,-1,690.0,690.0,690.0,690.0,690.0,690.0,13595,1,1584,1125,1503,20,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,22,1,1675,1667,3,897,57,3,1,3
13667,1,19,5,178,143,34,140.0,140.0,42.86,111.8,111.8,111.8,111.8,1.0,1.0,2,214.3,214.3,102.5,102.5,2,2,12,2150,2,1216,259868,89,2,2,4241.5,-1,140.0,140.0,111.8,111.8,111.8,111.8,13595,1,71,1767,1363,26,30,4,2,1,253,252,10,7,5,13,14,10,2,2,2,3,2,4,7,406,22,11,119,2107,5,928,43,3,1,5
13023,1,1,1,178,2803,35,9035.0,9035.0,12630.0,7199.0,7199.0,7199.0,7199.0,1.0,1.0,2,12630.0,12630.0,5431.0,5431.0,2,2,12,1885,2,36,258990,89,2,2,2261.0,-1,9035.0,9035.0,7199.0,7199.0,7199.0,7199.0,13595,1,1516,167,1336,26,18,4,2,1,670,671,10,7,5,17,3,1,11,15,14,3,2,4,5,548,16,1,1521,1841,9,1668,43,3,1,9
947,1,2,1,70,1272,21,79.0,79.0,105.73,59.4,59.4,59.4,59.4,1.0,1.0,2,105.73,105.73,46.33,46.33,2,2,8,3864,2,17651,991989,8,2,2,4241.5,-1,79.0,79.0,59.4,59.4,59.4,59.4,13595,1,691,1944,1210,26,18,4,2,1,241,240,10,7,5,15,3,1,14,2,2,3,2,4,5,187,22,1,3969,3812,5,699,8,3,1,5
15315,1,1,1,12,2555,40,10398.0,10398.0,17329.0,8838.0,8838.0,8838.0,8838.0,1.0,1.0,2,17329.0,17329.0,8491.0,8491.0,2,2,2,334,2,12439,10412,119,2,2,6987.0,-1,10398.0,10398.0,8838.0,8838.0,8838.0,8838.0,13595,1,1439,1275,1136,26,18,4,2,1,607,608,10,7,5,17,3,1,2,2,2,3,2,4,5,487,7,1,784,306,5,1436,11,3,1,5
13657,1,25,12,178,260,32,78.12,78.12,11.23,75.72,75.72,75.72,75.72,1.0,1.0,2,134.76,134.76,59.04,59.04,2,2,12,2150,2,987,259275,89,2,2,4241.5,-1,78.12,78.12,75.72,75.72,75.72,75.72,13595,1,135,2005,585,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,22,1,119,2107,5,928,43,3,1,5
6261,1,3,1,71,4437,12,562.5,562.5,315.68,225.0,225.0,225.0,225.0,1.0,1.0,2,225.0,225.0,0.0,0.0,2,2,8,1634,2,22202,184919,73,2,2,4241.5,-1,562.5,562.5,225.0,225.0,225.0,225.0,69535,1,2444,2195,1347,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1066,1595,15,1608,46,3,2,15
28261,1,3,1,151,528,71,22.5,22.5,29.9,16.8,16.8,16.8,16.8,1.0,1.0,2,29.9,29.9,13.1,13.1,2,2,12,4404,2,7043,137528,129,2,2,4241.5,-1,22.5,22.5,16.8,16.8,16.8,16.8,13595,1,312,2910,1210,26,18,4,2,1,39,38,10,7,5,15,3,1,14,2,2,3,2,4,5,41,22,1,3120,4352,5,591,14,3,1,5
27151,1,1,1,42,969,68,76915.0,76915.0,315.68,69332.32,69332.32,69332.32,69332.32,1.0,1.0,2,69332.32,69332.32,0.0,0.0,2,2,5,80,2,45050,321542,70,2,2,4241.5,-1,76915.0,76915.0,69332.32,69332.32,69332.32,69332.32,20947,1,550,373,221,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2870,50,4,1735,61,3,1,4
24816,1,1,1,32,2828,56,2544.0,2544.0,0.0,2036.0,2036.0,2036.0,2036.0,1.0,1.0,2,0.0,0.0,-2036.0,-2036.0,2,2,4,850,2,4095,387020,82,2,2,3789.0,-1,2544.0,2544.0,2079.0,2079.0,2079.0,2079.0,13595,1,1521,555,936,26,18,4,2,1,675,676,10,7,5,17,3,1,11,15,14,3,2,4,5,553,16,1,2899,817,6,1444,44,3,1,6
17312,1,1,1,164,2787,27,4168.48,4168.48,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,12,1496,2,338,279710,129,2,2,3924.0,-1,4168.48,4168.48,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1134,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,16,1,1558,1458,5,1237,23,3,1,5
10417,1,1,1,49,4114,28,113.13,113.13,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,6,2429,1,7600,220019,123,1,1,4241.5,-1,113.13,113.13,0.0,0.0,0.0,0.0,13595,1,2177,1747,1082,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2244,2387,4,2080,13,3,1,4
15553,1,3,1,47,1420,32,1554.0,1554.0,0.0,1843.0,1843.0,1843.0,1843.0,1.0,1.0,2,0.0,0.0,-1843.0,-1843.0,2,2,6,868,2,70330,20573,84,2,2,1219.0,-1,1554.0,1554.0,0.0,0.0,0.0,0.0,13595,1,789,1839,1408,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2922,835,20,1550,7,3,1,20
1599,1,1,1,116,2917,23,4280.0,4280.0,5945.0,3460.0,3460.0,3460.0,3460.0,1.0,1.0,2,5945.0,5945.0,2485.0,2485.0,2,2,11,1306,2,95418,302225,88,2,2,3070.0,-1,4280.0,4280.0,3567.0,3567.0,3567.0,3567.0,13595,1,1546,1463,1336,26,18,4,2,1,700,701,10,7,5,17,3,1,11,15,14,3,2,4,5,578,6,1,3733,1269,27,1551,44,3,1,27
24945,1,1,1,116,4106,66,8.13,8.13,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,11,3291,1,795,306332,88,1,1,4241.5,-1,8.13,8.13,0.0,0.0,0.0,0.0,13595,1,2175,1745,1080,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1071,3242,15,592,17,3,2,15
8642,1,4,1,91,4933,18,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,9,2493,2,69520,252114,74,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,95026,1,2670,2439,1567,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2643,2451,9,885,26,3,1,9
25642,1,1,1,98,4973,80,-10818.0,-8321.538462,315.68,790.0,776.4,790.0,776.4,0.7692307690000001,0.7692307690000001,1,294.76,292.72,0.0,0.0,1,1,10,649,1,65992,167341,42,1,1,4241.5,-1,-10818.0,-8321.538462,0.0,0.0,0.0,0.0,13595,1,2702,1583,1346,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1785,616,27,1276,51,1,1,27
18120,1,23,0,116,2886,28,0.0,0.0,4765.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,11,1153,2,97744,303423,88,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,1535,1469,1336,26,18,4,2,1,689,690,10,7,5,17,3,1,11,15,14,3,2,4,5,567,16,1,176,1117,27,170,3,3,1,27
16544,1,1,1,151,1047,52,3534.0,3534.0,315.68,2768.0,2768.0,2768.0,2768.0,1.0,1.0,2,2768.0,2768.0,0.0,0.0,2,2,12,3706,2,6859,140163,89,2,2,4191.0,-1,3534.0,3534.0,2976.0,2976.0,2976.0,2976.0,13595,1,600,433,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3019,3655,6,61,63,3,1,6
7380,1,1,1,27,2860,16,3585.0,3585.0,0.0,2810.0,2810.0,2810.0,2810.0,1.0,1.0,2,0.0,0.0,-2810.0,-2810.0,2,2,4,2536,2,2673,346569,82,2,2,1978.0,-1,3585.0,3585.0,2868.0,2868.0,2868.0,2868.0,13595,1,1528,2791,936,26,18,4,2,1,682,683,10,7,5,17,3,1,11,15,14,3,2,4,5,560,16,1,2858,2494,6,1281,44,3,1,6
10686,1,1,1,160,434,39,279500.0,279500.0,315.68,253227.0,253227.0,253227.0,253227.0,1.0,1.0,2,253227.0,253227.0,0.0,0.0,2,2,12,1937,2,744,308738,76,2,2,4241.5,-1,279500.0,279500.0,253227.0,253227.0,253227.0,253227.0,9938,1,262,152,95,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3741,1894,6,1579,9,3,1,6
9635,1,2,-1,192,5023,19,-17272.0,-17272.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,13,407,2,8220,928376,77,2,2,4241.5,-1,-17272.0,-17272.0,0.0,0.0,0.0,0.0,49162,1,2741,2540,1633,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1734,379,27,1306,7,3,1,27
4181,1,1,1,152,756,6,21.97,21.97,32.5,18.42,18.42,18.42,18.42,1.0,1.0,2,32.5,32.5,14.08,14.08,2,2,12,3739,2,27936,1124009,89,2,2,4241.5,-1,21.97,21.97,18.42,18.42,18.42,18.42,13595,1,410,1434,1363,26,9,4,2,1,103,102,10,7,5,14,8,9,16,2,2,3,2,4,5,96,22,1,3786,3687,6,1774,16,3,1,6
16910,1,1,0,151,3096,28,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,12,2197,2,5591,141484,76,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,10726,1,1638,1011,617,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2426,2154,6,502,63,3,1,6
4302,1,1,1,12,5340,6,1414.05,1414.05,315.68,1187.8,1187.8,1187.8,1187.8,1.0,1.0,2,1187.8,1187.8,0.0,0.0,2,2,2,1203,2,11522,4211,56,2,2,4241.5,-1,1414.05,1414.05,1187.8,1187.8,1187.8,1187.8,56068,1,2970,2890,1833,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3171,1167,27,1030,11,3,1,27
6457,1,1,1,10,1885,12,7404.0,7404.0,10695.0,6417.0,6417.0,6417.0,6417.0,1.0,1.0,2,10695.0,10695.0,4278.0,4278.0,2,2,2,169,2,49053,1283190,2,2,2,4241.5,-1,7404.0,7404.0,6417.0,6417.0,6417.0,6417.0,13595,1,1121,1839,1362,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1622,139,27,383,11,3,1,27
11893,1,4,1,151,389,29,8071.0,8071.0,315.68,7275.0,7275.0,7275.0,7275.0,1.0,1.0,2,7275.0,7275.0,0.0,0.0,2,2,12,761,2,5678,140695,89,2,2,5257.0,-1,8071.0,8071.0,7578.0,7578.0,7578.0,7578.0,13595,1,236,135,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3039,728,6,2150,28,3,1,6
14009,1,6,1,192,5003,43,566449.0,566449.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,13,407,2,11363,931246,77,2,2,4241.5,-1,566449.0,566449.0,0.0,0.0,0.0,0.0,49162,1,2726,2525,1618,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1734,379,27,1306,7,3,1,27
5057,1,1,1,12,4788,8,1802.44,1802.44,315.68,1516.14,1516.14,1516.14,1516.14,1.0,1.0,2,1516.14,1516.14,0.0,0.0,2,2,2,1203,2,11610,8465,56,2,2,4241.5,-1,1802.44,1802.44,1516.14,1516.14,1516.14,1516.14,56829,1,2626,2398,1525,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3171,1167,27,1030,11,3,1,27
8859,1,1,1,151,3060,18,1050.0,1050.0,315.68,246.98,246.98,246.98,246.98,1.0,1.0,2,246.98,246.98,0.0,0.0,2,2,12,4174,2,4972,140978,76,2,2,4241.5,-1,1050.0,1050.0,246.98,246.98,246.98,246.98,790,1,1612,983,590,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1808,4122,3,1144,63,3,1,3
1413,1,5,1,96,3885,22,93098.0,93098.0,315.68,74317.0,74317.0,74317.0,74317.0,1.0,1.0,2,74317.0,74317.0,0.0,0.0,2,2,9,3860,2,33061,239237,74,2,2,4241.5,-1,93098.0,93098.0,74317.0,74317.0,74317.0,74317.0,98627,1,2019,1517,948,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3294,3808,4,288,48,3,1,4
1116,1,3,1,204,2864,21,3221.91,3221.91,4218.0,2868.0,2868.0,2868.0,2868.0,1.0,1.0,2,4218.0,4218.0,1350.0,1350.0,2,2,13,626,2,38609,264387,90,2,2,2198.0,-1,3221.91,3221.91,2868.0,2868.0,2868.0,2868.0,13595,1,1528,2791,1136,26,18,4,2,1,682,683,10,7,5,17,3,1,11,15,14,3,2,4,5,560,16,1,2226,593,5,631,48,3,1,5
18423,1,112,0,83,2317,28,0.0,0.0,1092.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,8,3807,2,25122,1102707,8,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,1341,2627,1136,26,18,4,2,1,520,521,10,7,5,17,3,1,11,15,14,3,2,4,5,406,16,1,561,3755,21,1023,5,3,1,21
26158,1,27,1,146,2320,72,613.38,613.38,1092.0,557.0,557.0,557.0,557.0,1.0,1.0,2,1092.0,1092.0,535.0,535.0,2,2,12,839,2,4911,181358,129,2,2,8124.0,-1,613.38,613.38,557.0,557.0,557.0,557.0,13595,1,1341,2627,1871,26,18,4,2,1,520,521,10,7,5,17,3,1,11,15,14,3,2,4,5,406,16,1,388,806,6,444,56,3,1,6
28970,1,4,1,135,1421,55,1754.0,1754.0,0.0,1912.0,1912.0,1912.0,1912.0,1.0,1.0,2,0.0,0.0,-1912.0,-1912.0,2,2,12,2595,2,70665,20759,89,2,2,3475.0,-1,1754.0,1754.0,1912.0,1912.0,1912.0,1912.0,13595,1,789,1839,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1684,2553,30,1550,7,3,1,30
24992,1,8,0,83,2700,63,0.0,0.0,4527.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,8,4039,2,32707,1109911,8,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,1484,1220,1136,26,18,4,2,1,647,648,10,7,5,17,3,1,2,2,2,3,2,4,5,525,16,1,3004,3987,7,1871,5,3,1,7
18337,1,45,1,83,2784,40,3952.0,3952.0,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,8,3807,2,27160,1107510,8,2,2,7022.0,-1,3952.0,3952.0,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1136,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,16,1,561,3755,21,1023,5,3,1,21
21918,1,3,1,151,5416,52,1518.75,1518.75,315.68,1331.48,1331.48,1331.48,1331.48,1.0,1.0,2,1331.48,1331.48,0.0,0.0,2,2,12,1396,2,6832,136510,76,2,2,4241.5,-1,1518.75,1518.75,1331.48,1331.48,1331.48,1331.48,2489,1,3010,2989,1871,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3560,1358,3,2169,18,3,1,3
7215,1,9,1,70,1781,16,3835.0,3835.0,6275.0,3339.0,3339.0,3339.0,3339.0,1.0,1.0,2,6275.0,6275.0,2936.0,2936.0,2,2,8,3478,2,22658,996334,8,2,2,3662.0,-1,3835.0,3835.0,3339.0,3339.0,3339.0,3339.0,13595,1,1048,728,1411,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3794,3430,21,609,8,3,1,21
